Student_ID,Year_of_Entry,TCAS_channels,Years_Living_in_BKK,Hometown_REGION,Address_Type,Where_to_stay,Time_spent_for_traveling,InternetAccess_at_Home,Living_expenses,Type_of_prior_school,Prior_School_Province_REGION,School_name,Math,Physics,Chemistry,Biology,Family_Size,Stay_with,Family_status,Father_Education,Mother_Education,guardian,mother_job,father_job,Household_income,Calculus_1,Calculus_2,Calculus_3,Physics_1,Physics_2,Chemistry_1,Statistics,Computer_Programming,Thermodynamics,Engineering_Materials,Engineering_Drawing,University_GPAx_1st_year,Scholarship_Excellent_Performance,Scholarship_Financial_Aid,Participation_on_Activities
412,2019.0,2.0,18.0,BKK,Urban,Home,66,wifi,11000,Vocational School,BKK,BKK2,2.0,2.5,2.0,2.75,3,Mom or Dad,Apart,Bachelor,Master,Mother,Private,Private,570000,1.5,0.5,0.5,0.5,1.0,1.0,2.0,1.5,1.5,1.0,3.0,1.76,No,No,Low
413,2019.0,2.0,18.0,BKK,Urban,Home,18,wifi,15000,High School,BKK,BKK4,1.5,1.75,1.75,2.0,3,Parents,Together,Bachelor,Bachelor,Mother,Freelance,Public,1750000,1.5,1.0,1.5,0.0,1.5,1.5,1.5,1.0,1.0,2.0,1.0,1.65,No,No,Medium
416,2019.0,2.0,18.0,BKK,Urban,Apartment,41,wifi,8000,High School,BKK,BKK7,3.5,3.5,3.25,2.75,3,Alone,Apart,Master,Bachelor,Father,Freelance,Private,960000,3.0,2.5,3.5,1.5,2.5,2.0,3.5,3.0,3.0,3.5,1.0,2.9,No,No,Low
417,2019.0,2.0,19.0,BKK,Urban,Home,59,wifi,14000,Vocational School,BKK,BKK4,2.0,1.75,1.75,1.5,2,Mom or Dad,Apart,Master,Bachelor,Father,Private,Private,750000,2.0,1.5,1.5,1.0,2.5,1.0,2.0,2.0,1.5,2.5,3.5,2.21,No,No,Medium
420,2019.0,3.0,0.0,E,Urban,Apartment,82,mobile,15000,High School,E,E1,1.75,1.75,1.75,1.75,3,Alone,Together,Master,Master,Mother,Private,Private,2360000,1.5,1.0,1.0,0.5,1.5,1.0,1.5,2.0,1.0,1.0,3.5,1.83,No,No,Low
422,2019.0,2.0,0.0,E,Urban,Apartment,34,wifi,15000,High School,E,E1,3.25,2.75,3.5,3.5,4,Alone,Together,Bachelor,Bachelor,Father,Private,Private,890000,3.0,3.0,4.0,2.0,2.0,2.5,3.0,3.0,2.0,3.5,3.0,3.12,No,No,Medium
423,2019.0,3.0,0.0,S,Urban,Apartment,21,mobile,6000,High School,S,S10,2.0,1.75,2.5,2.0,3,Alone,Together,Bachelor,Bachelor,Mother,Public,Public,660000,2.0,1.5,1.5,1.0,2.0,1.5,2.0,2.5,1.0,1.5,3.0,2.18,No,No,Medium
424,2019.0,3.0,18.0,BKK,Urban,Home,76,wifi,13000,High School,BKK,BKK4,1.5,1.75,1.75,2.5,3,Parents,Together,Master,Bachelor,Father,Private,Public,1190000,1.5,1.0,2.0,0.5,2.5,3.0,2.5,2.0,1.5,2.0,4.0,2.4,No,No,Low
426,2019.0,2.0,0.0,S,Urban,Apartment,62,mobile,6000,High School,BKK,BKK5,1.5,1.75,2.75,3.5,3,Roommates,Together,Bachelor,Bachelor,Father,Freelance,Public,680000,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.5,1.0,1.0,3.0,1.5,No,No,Medium
427,2019.0,3.0,4.0,NE,Urban,Apartment,12,wifi,15000,Vocational School,NE,NE4,2.25,2.5,3.5,3.0,4,Alone,Together,Bachelor,Bachelor,Mother,Freelance,Freelance,1860000,2.0,2.5,3.0,1.5,3.0,1.5,2.5,2.5,1.0,2.5,1.5,2.5,No,No,Medium
429,2019.0,2.0,18.0,BKK,Urban,Home,85,mobile,10000,Vocational School,BKK,BKK7,3.25,3.25,2.75,2.75,4,Parents,Together,Bachelor,Bachelor,Father,Public,Private,380000,2.5,2.0,2.5,2.0,3.5,2.5,3.0,3.0,2.0,3.0,2.5,2.65,No,Yes,High
433,2019.0,2.0,18.0,BKK,Urban,Home,24,mobile,11000,High School,BKK,BKK9,3.25,3.75,1.75,2.0,3,Alone,Together,Bachelor,Bachelor,Mother,Public,Public,1280000,3.0,3.0,3.5,2.5,3.0,1.5,3.0,3.0,3.0,3.0,4.0,3.13,No,No,High
435,2019.0,1.0,3.0,BKK,Urban,Home,72,wifi,6000,Vocational School,BKK,BKK8,2.25,2.25,2.0,1.5,3,Mom or Dad,Apart,Bachelor,Master,Mother,Public,Private,680000,2.0,2.0,1.5,1.0,1.5,1.0,2.5,2.0,1.0,3.5,3.5,2.31,No,No,Low
436,2019.0,1.0,19.0,BKK,Urban,Home,27,wifi,15000,Vocational School,BKK,BKK2,3.5,3.25,3.25,3.75,3,Parents,Together,Bachelor,Bachelor,Father,Business,Private,3460000,3.0,3.0,3.5,2.0,2.5,2.5,3.0,4.0,3.0,2.5,4.0,3.13,Yes,No,Medium
437,2019.0,2.0,3.0,E,Urban,Apartment,28,wifi,4000,High School,E,E7,3.5,3.75,2.75,3.5,4,Alone,Together,HighSchool,Vocational,Mother,Private,Public,150000,3.0,3.5,3.5,2.0,3.5,4.0,3.5,3.0,1.5,3.0,0.5,3.06,No,No,No
438,2019.0,2.0,18.0,BKK,Urban,Home,78,mobile,6000,Vocational School,BKK,BKK2,2.5,2.75,3.0,2.75,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Public,740000,2.0,2.5,2.5,1.0,2.0,3.0,2.5,2.0,1.5,2.0,2.5,2.36,No,No,Low
439,2019.0,2.0,18.0,BKK,Urban,Home,41,mobile,15000,High School,BKK,BKK1,3.25,2.0,3.25,3.75,4,Parents,Together,Bachelor,Bachelor,Mother,Public,Private,2330000,3.0,2.5,3.5,2.0,3.0,1.5,3.0,3.5,3.0,4.0,3.0,2.94,No,No,Medium
440,2019.0,2.0,19.0,BKK,Urban,Home,53,mobile,9000,Vocational School,BKK,BKK5,1.75,1.75,2.0,2.5,4,Parents,Together,Bachelor,Vocational,Father,Freelance,Business,360000,1.5,1.0,1.0,0.5,2.0,2.5,1.5,1.5,1.0,1.5,2.0,1.85,No,No,Low
441,2019.0,2.0,18.0,BKK,Urban,Apartment,67,mobile,11000,Vocational School,BKK,BKK6,2.0,1.75,2.5,1.75,3,Roommates,Together,Master,Bachelor,Mother,Public,Private,580000,1.5,1.5,2.0,0.0,1.5,1.0,1.5,2.0,1.0,2.0,1.0,1.76,No,No,No
442,2019.0,2.0,0.0,E,Urban,Apartment,86,mobile,7000,Vocational School,E,E9,1.75,1.75,1.75,2.5,2,Alone,Apart,Master,Master,Mother,Public,Public,640000,1.5,1.0,1.0,1.0,3.0,0.0,2.0,1.5,0.0,2.0,2.5,1.73,No,No,Low
443,2019.0,3.0,3.0,S,Urban,Apartment,5,wifi,15000,Vocational School,S,S9,2.75,3.0,2.5,3.0,3,Alone,Together,Master,Bachelor,Mother,Public,Public,2560000,2.5,2.5,2.5,2.0,3.0,3.5,3.0,2.5,2.0,3.0,2.5,2.96,No,No,High
444,2019.0,2.0,18.0,BKK,Urban,Home,21,wifi,7000,High School,BKK,BKK8,1.5,2.0,1.75,1.75,5,Parents,Together,Bachelor,Master,Mother,Freelance,Business,800000,1.0,1.5,1.5,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.62,No,No,Medium
445,2019.0,2.0,3.0,BKK,Urban,Home,6,wifi,5000,Vocational School,BKK,BKK9,2.25,2.0,2.0,1.75,3,Parents,Together,Bachelor,Bachelor,Father,Public,Private,630000,2.0,1.5,2.5,1.5,3.0,1.0,2.5,2.5,1.5,2.0,4.0,2.47,No,No,High
446,2019.0,2.0,18.0,BKK,Urban,Home,29,wifi,14000,High School,BKK,BKK9,2.25,1.75,2.25,2.75,4,Parents,Together,Bachelor,HighSchool,Father,Public,Private,550000,2.0,2.0,3.0,1.5,2.5,2.0,1.5,1.5,1.5,2.0,3.5,2.26,No,No,Medium
447,2019.0,2.0,0.0,E,Rural,Apartment,46,wifi,11000,High School,BKK,BKK1,2.25,2.5,1.75,2.0,4,Alone,Together,Master,Bachelor,Father,Private,Public,950000,2.0,2.0,2.5,0.5,1.0,0.5,2.0,2.0,1.0,2.5,2.5,2.11,No,No,No
448,2019.0,2.0,0.0,NE,Rural,Apartment,87,mobile,4000,High School,BKK,BKK7,2.75,2.5,2.5,3.5,4,Roommates,Together,Bachelor,HighSchool,Father,Private,Freelance,150000,2.5,1.5,2.0,1.5,3.0,1.0,2.5,2.5,2.5,3.0,2.0,2.59,No,No,High
449,2019.0,2.0,18.0,BKK,Urban,Home,32,mobile,10000,Vocational School,BKK,BKK8,1.75,1.75,1.75,2.0,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Freelance,1160000,1.5,1.5,2.5,1.0,1.5,0.5,1.0,1.0,0.0,2.0,1.0,1.55,No,No,Low
450,2019.0,3.0,3.0,E,Rural,Home,37,wifi,15000,High School,BKK,BKK5,2.5,3.0,2.75,3.0,4,Parents,Together,Bachelor,Master,Father,Public,Private,1250000,2.5,2.5,2.5,2.0,3.0,3.5,3.0,2.5,2.0,2.5,2.5,2.84,Yes,No,Low
451,2019.0,2.0,18.0,BKK,Urban,Home,60,wifi,9000,Vocational School,BKK,BKK10,2.0,2.0,2.0,1.75,3,Parents,Together,Bachelor,Master,Mother,Private,Private,1080000,2.0,1.5,2.0,1.0,2.5,3.0,2.0,2.0,3.0,2.5,1.5,2.26,No,No,Medium
452,2019.0,2.0,3.0,E,Urban,Apartment,18,mobile,7000,High School,E,E1,1.75,1.75,3.25,1.75,2,Alone,Apart,Bachelor,Bachelor,Mother,Freelance,Private,780000,1.5,1.5,3.0,1.0,2.0,2.0,1.5,1.0,1.0,1.5,2.5,1.93,No,No,Medium
453,2019.0,2.0,0.0,NE,Urban,Apartment,108,wifi,14000,Vocational School,BKK,BKK9,2.5,2.0,2.75,3.0,3,Roommates,Together,Bachelor,Bachelor,Father,Public,Public,1650000,2.5,2.0,2.5,1.5,2.0,1.0,2.5,2.5,2.5,3.0,4.0,2.64,No,No,Medium
454,2019.0,2.0,4.0,BKK,Urban,Home,51,wifi,7000,Vocational School,BKK,BKK10,3.0,2.75,3.0,2.5,3,Parents,Together,Bachelor,HighSchool,Father,Freelance,Private,510000,2.5,2.5,4.0,1.0,2.5,1.5,2.5,2.5,3.5,4.0,1.0,2.63,No,Yes,High
455,2019.0,2.0,4.0,BKK,Urban,Home,96,mobile,8000,High School,BKK,BKK8,1.75,2.25,1.75,1.75,3,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Public,Freelance,590000,1.5,1.5,2.5,0.5,2.0,0.0,1.0,1.5,2.0,1.5,1.0,1.78,No,No,Low
456,2019.0,2.0,0.0,S,Urban,Apartment,32,wifi,15000,High School,S,S3,3.5,3.0,3.5,3.75,3,Alone,Together,Master,Bachelor,Mother,Private,Private,2300000,3.0,3.0,3.5,2.0,3.0,1.0,3.5,3.0,3.0,3.5,2.5,2.95,No,No,Medium
457,2019.0,3.0,18.0,BKK,Urban,Home,29,wifi,12000,High School,BKK,BKK2,1.5,1.75,1.75,1.75,3,Parents,Together,Master,Bachelor,Mother,Private,Public,890000,1.5,1.0,2.0,0.0,0.5,1.0,1.5,2.0,0.0,2.5,1.5,1.65,No,No,Low
458,2019.0,3.0,0.0,BKK,Urban,Apartment,55,wifi,10000,High School,BKK,BKK10,2.5,2.25,2.5,2.25,4,Alone,Together,Master,Bachelor,Father,Public,Public,1160000,2.5,2.0,2.0,1.5,2.5,2.0,2.0,2.5,1.5,3.0,1.0,2.38,No,No,Medium
459,2019.0,3.0,3.0,E,Urban,Apartment,48,wifi,15000,High School,E,E3,3.5,3.75,3.5,2.0,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Business,3180000,3.0,3.0,3.5,2.0,3.0,2.0,2.5,3.5,3.0,2.5,2.5,2.87,Yes,No,High
460,2019.0,2.0,0.0,S,Urban,Apartment,117,mobile,12000,High School,S,S5,3.5,3.75,3.5,3.75,4,Alone,Together,Master,Bachelor,Father,Public,Private,740000,3.0,3.0,3.0,2.5,3.0,2.0,3.0,3.5,2.5,3.5,4.0,3.21,No,No,Low
461,2019.0,2.0,18.0,BKK,Urban,Home,56,wifi,10000,Vocational School,BKK,BKK6,3.0,2.75,3.5,2.75,4,Parents,Together,Bachelor,Bachelor,Father,Private,Private,1120000,3.0,3.5,4.0,2.5,3.5,2.5,3.0,3.5,2.0,3.0,1.5,3.08,No,No,High
463,2019.0,2.0,19.0,BKK,Urban,Home,56,wifi,8000,High School,BKK,BKK7,2.25,1.75,2.75,2.75,3,Parents,Together,Bachelor,Bachelor,Father,Private,Business,940000,2.0,2.5,3.0,1.0,2.0,2.5,2.0,1.5,2.0,2.0,2.0,2.36,No,Yes,Medium
464,2019.0,2.0,4.0,S,Urban,Apartment,55,wifi,10000,High School,S,S4,3.25,3.25,3.0,3.25,3,Alone,Together,Master,Bachelor,Father,Private,Private,730000,3.0,3.0,3.0,2.0,3.5,2.5,3.0,2.5,2.0,3.0,2.5,3.01,No,No,Medium
466,2019.0,2.0,18.0,BKK,Urban,Home,90,wifi,15000,High School,BKK,BKK10,3.25,3.25,2.5,3.25,3,Parents,Together,Bachelor,Master,Father,Private,Private,1980000,3.0,3.5,4.0,2.0,3.0,2.5,3.0,3.0,3.5,3.5,2.0,3.25,Yes,No,Low
467,2019.0,3.0,3.0,S,Urban,Apartment,90,wifi,15000,High School,S,S1,2.75,2.25,3.0,2.5,4,Roommates,Together,Bachelor,Bachelor,Father,Public,Private,2560000,2.5,3.0,4.0,2.0,3.0,2.0,3.0,2.5,2.0,2.5,3.0,2.97,Yes,No,Medium
469,2019.0,3.0,18.0,BKK,Urban,Home,63,mobile,13000,High School,BKK,BKK2,2.25,2.5,2.25,2.75,3,Parents,Together,Bachelor,Bachelor,Mother,Freelance,Private,1020000,2.0,3.0,4.0,1.5,3.5,0.5,2.5,2.0,1.5,3.5,2.5,2.62,No,No,Medium
471,2019.0,2.0,18.0,BKK,Urban,Home,43,wifi,6000,Vocational School,BKK,BKK10,1.75,2.75,2.0,2.75,3,Parents,Together,Bachelor,Bachelor,Father,Business,Private,750000,1.0,0.0,1.0,0.5,1.5,0.0,1.0,1.0,0.0,1.5,2.0,1.37,No,No,Medium
472,2019.0,2.0,18.0,BKK,Urban,Home,43,wifi,14000,Vocational School,BKK,BKK2,1.5,1.75,1.75,1.75,4,Parents,Together,Master,Bachelor,Mother,Private,Private,760000,1.0,1.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.0,2.5,1.38,No,No,Low
473,2019.0,3.0,18.0,BKK,Urban,Home,48,wifi,8000,High School,BKK,BKK9,2.75,3.0,3.25,3.0,3,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Private,Private,960000,2.5,2.0,2.0,2.0,3.5,2.0,3.0,3.0,2.5,3.0,2.0,2.67,No,No,Medium
474,2019.0,2.0,18.0,BKK,Urban,Home,21,mobile,11000,Vocational School,BKK,BKK7,2.25,2.5,2.0,2.25,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Private,830000,2.0,3.0,3.0,0.5,2.0,1.5,2.0,1.5,2.0,2.5,0.5,2.31,No,Yes,Medium
476,2019.0,2.0,18.0,BKK,Urban,Home,67,wifi,15000,Vocational School,BKK,BKK7,2.0,2.0,1.75,3.0,4,Parents,Together,Bachelor,Bachelor,Mother,Private,Private,1960000,1.5,1.5,2.0,0.5,1.0,2.0,1.0,1.5,1.0,1.5,1.5,1.89,No,No,Low
478,2019.0,2.0,3.0,S,Rural,Apartment,63,wifi,15000,High School,S,S7,3.25,3.5,3.75,2.75,4,Alone,Together,Bachelor,Bachelor,Father,Public,Private,2770000,3.0,3.0,3.5,2.5,4.0,3.0,4.0,3.0,1.5,2.5,2.5,3.11,Yes,No,Low
479,2019.0,2.0,18.0,BKK,Urban,Home,7,wifi,10000,Vocational School,BKK,BKK9,1.5,1.75,1.75,1.75,3,Parents,Together,Master,Bachelor,Mother,Freelance,Private,1160000,1.5,1.5,3.0,0.0,0.5,1.5,1.5,1.5,1.0,2.5,3.5,2.0,No,No,Medium
481,2019.0,3.0,18.0,BKK,Urban,Home,33,wifi,8000,High School,BKK,BKK9,3.5,3.0,3.75,3.25,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Public,650000,3.0,3.0,3.5,1.5,2.0,3.5,3.0,4.0,2.5,2.5,2.5,2.93,Yes,No,Low
482,2019.0,2.0,19.0,BKK,Urban,Home,29,wifi,9000,Vocational School,BKK,BKK10,2.5,1.5,2.25,2.75,3,Mom or Dad,Apart,Master,Bachelor,Mother,Freelance,Private,740000,2.5,2.0,1.5,1.5,2.5,1.5,2.5,2.5,2.5,2.5,3.0,2.51,No,No,High
483,2019.0,2.0,19.0,BKK,Urban,Apartment,93,mobile,7000,Vocational School,BKK,BKK2,2.5,2.75,2.0,3.0,3,Alone,Together,Bachelor,Bachelor,Mother,Freelance,Freelance,780000,1.5,1.0,1.0,1.0,2.0,1.0,1.5,1.5,1.0,1.5,2.0,1.91,No,No,No
484,2019.0,2.0,18.0,BKK,Urban,Home,104,wifi,8000,Vocational School,BKK,BKK5,1.5,1.75,1.75,2.0,3,Parents,Together,Master,Bachelor,Mother,Private,Private,990000,1.0,0.5,1.0,0.0,0.5,1.0,1.5,1.0,1.0,1.0,1.5,1.29,No,No,Low
485,2019.0,3.0,0.0,S,Urban,Home,63,mobile,14000,High School,S,S2,2.5,2.75,2.25,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Public,Public,1690000,2.5,2.0,3.0,1.5,1.5,2.0,3.0,3.0,1.5,2.0,3.0,2.55,No,No,High
486,2019.0,3.0,0.0,E,Urban,Apartment,90,wifi,15000,High School,E,E10,2.25,2.75,2.5,2.75,4,Alone,Together,Bachelor,Bachelor,Father,Private,Public,1760000,2.0,2.0,3.0,1.0,2.0,2.5,2.5,2.0,1.5,3.0,2.0,2.3,No,No,No
488,2019.0,1.0,18.0,BKK,Urban,Home,40,wifi,15000,Vocational School,BKK,BKK7,3.5,3.5,3.5,3.0,2,Mom or Dad,Apart,Bachelor,Bachelor,Father,Freelance,Public,1660000,3.5,2.5,3.0,3.0,4.0,3.5,3.5,3.5,2.0,3.0,2.0,3.3,No,No,Medium
489,2019.0,1.0,18.0,BKK,Urban,Home,83,wifi,7000,Vocational School,BKK,BKK7,3.0,3.5,2.75,3.5,3,Parents,Together,Bachelor,Master,Father,Freelance,Private,850000,2.5,2.0,2.0,1.5,2.0,2.0,3.0,2.5,2.0,2.5,1.5,2.44,No,No,No
490,2019.0,2.0,0.0,E,Urban,Home,114,mobile,10000,High School,E,E3,3.0,3.0,2.5,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Business,Freelance,850000,3.0,2.5,3.0,2.0,2.5,3.5,3.0,3.5,2.5,4.0,2.0,3.16,No,No,Medium
491,2019.0,2.0,0.0,E,Urban,Apartment,17,wifi,15000,High School,E,E7,3.25,3.75,3.0,3.75,4,Alone,Together,Master,Master,Father,Public,Business,3620000,3.0,3.0,4.0,2.5,3.5,2.5,3.0,3.5,2.0,3.0,4.0,3.3,No,No,Medium
494,2019.0,2.0,3.0,BKK,Urban,Home,59,wifi,7000,Vocational School,BKK,BKK10,2.0,2.0,1.5,3.0,3,Parents,Together,Bachelor,Vocational,Father,Private,Private,270000,2.0,1.5,2.5,1.0,1.5,2.0,1.5,2.0,1.5,3.0,3.0,2.29,No,No,Low
495,2019.0,3.0,0.0,S,Urban,Home,79,wifi,7000,High School,S,S10,1.5,1.75,1.75,2.0,4,Parents,Together,Bachelor,Bachelor,Mother,Public,Freelance,680000,1.0,1.0,2.0,0.5,1.5,0.5,1.5,1.5,0.5,1.0,3.0,1.74,No,No,Medium
498,2019.0,1.0,18.0,BKK,Urban,Home,65,wifi,14000,Vocational School,BKK,BKK5,3.5,3.0,3.0,3.0,2,Mom or Dad,Apart,Bachelor,Master,Mother,Private,Public,1670000,3.0,3.0,3.5,2.0,2.5,1.5,2.5,3.0,3.0,3.5,3.0,2.95,Yes,No,Medium
499,2019.0,2.0,3.0,NE,Rural,Apartment,5,wifi,6000,High School,NE,NE9,1.5,2.0,1.75,1.75,3,Alone,Together,Bachelor,Bachelor,Mother,Public,Private,700000,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,2.5,1.33,No,No,Low
501,2019.0,3.0,0.0,E,Urban,Apartment,86,wifi,12000,Vocational School,E,E8,2.25,2.0,1.75,2.75,3,Alone,Together,Bachelor,Master,Father,Private,Public,1130000,2.0,2.5,2.5,1.0,2.5,2.0,1.5,2.5,2.0,2.0,1.0,2.15,No,No,No
502,2019.0,1.0,18.0,BKK,Urban,Home,23,wifi,15000,Vocational School,BKK,BKK7,2.5,3.0,3.0,3.5,3,Parents,Together,Bachelor,Bachelor,Father,Public,Public,1820000,2.5,2.5,2.5,2.5,4.0,2.0,3.0,2.5,1.0,3.0,2.0,2.85,No,No,High
503,2019.0,2.0,0.0,NE,Urban,Apartment,12,mobile,9000,High School,NE,NE10,1.75,1.75,2.0,1.75,3,Alone,Together,Bachelor,Bachelor,Father,Private,Private,590000,1.5,0.5,2.0,0.5,2.5,1.0,2.0,1.5,1.5,2.0,2.5,2.11,No,No,Medium
505,2019.0,2.0,18.0,BKK,Urban,Home,87,wifi,13000,Vocational School,BKK,BKK1,1.5,1.75,1.75,1.5,4,Parents,Together,Bachelor,Bachelor,Father,Private,Public,890000,1.5,2.0,3.5,1.0,2.5,1.0,1.5,1.5,1.5,2.0,2.0,2.28,No,No,No
506,2019.0,2.0,0.0,N,Urban,Apartment,17,mobile,15000,High School,N,N8,2.0,1.75,2.25,1.75,3,Alone,Together,Bachelor,Master,Father,Freelance,Private,590000,1.5,1.5,2.5,0.5,1.0,0.0,1.0,1.5,1.0,2.0,2.5,1.7,No,No,Medium
507,2019.0,2.0,18.0,BKK,Urban,Home,40,wifi,15000,Vocational School,BKK,BKK7,1.5,1.75,1.75,1.75,2,Mom or Dad,Apart,Master,Bachelor,Mother,Private,Private,920000,1.0,1.0,1.5,0.0,0.5,1.0,1.5,2.0,1.0,0.5,4.0,1.74,No,No,No
508,2019.0,2.0,19.0,BKK,Urban,Home,74,wifi,10000,Vocational School,BKK,BKK10,1.5,1.75,1.75,1.5,3,Relatives,Apart,Bachelor,HighSchool,Mother,Public,Private,450000,1.0,1.0,1.5,0.0,1.5,0.5,1.0,0.5,0.0,1.5,1.5,1.47,No,No,No
512,2019.0,3.0,0.0,E,Urban,Apartment,89,wifi,12000,High School,E,E5,2.5,2.25,3.0,2.5,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Business,710000,2.0,2.0,2.5,1.0,1.5,1.5,3.0,2.0,0.5,2.5,1.0,2.03,No,No,No
513,2019.0,2.0,18.0,BKK,Urban,Home,28,wifi,15000,High School,BKK,BKK8,3.0,3.0,2.5,2.25,3,Mom or Dad,Apart,Master,Bachelor,Mother,Freelance,Business,3300000,3.0,2.5,2.0,2.5,4.0,3.5,3.0,3.0,3.0,4.0,1.5,2.96,No,No,Medium
514,2019.0,2.0,19.0,BKK,Urban,Home,25,wifi,12000,Vocational School,BKK,BKK5,2.75,3.0,2.25,2.0,4,Parents,Together,Master,Master,Mother,Private,Private,810000,2.5,2.5,3.5,1.5,2.0,1.0,3.0,2.0,1.5,3.5,2.0,2.45,No,No,Medium
515,2019.0,3.0,0.0,S,Rural,Apartment,61,wifi,15000,High School,S,S7,3.0,3.5,3.0,3.25,4,Alone,Together,Bachelor,Bachelor,Father,Private,Private,1950000,3.0,3.0,3.5,2.5,4.0,1.5,2.5,3.5,2.5,3.0,3.0,3.14,No,No,Medium
516,2019.0,3.0,3.0,BKK,Urban,Home,53,wifi,15000,High School,BKK,BKK6,3.25,3.5,3.75,3.5,3,Parents,Together,Bachelor,Bachelor,Father,Business,Public,3440000,3.0,3.0,3.5,2.0,3.5,1.5,3.0,3.0,3.5,3.0,3.0,3.14,No,No,Low
517,2019.0,3.0,18.0,BKK,Urban,Home,56,wifi,9000,High School,BKK,BKK1,2.0,2.25,1.75,1.75,3,Parents,Together,Bachelor,Bachelor,Father,Business,Private,1080000,1.5,1.5,2.0,1.5,2.5,0.0,1.5,1.0,0.5,1.5,2.0,1.93,No,No,Medium
518,2019.0,2.0,18.0,BKK,Urban,Home,78,wifi,15000,High School,BKK,BKK9,2.0,2.0,2.25,3.5,3,Mom or Dad,Apart,Master,Bachelor,Mother,Private,Private,1640000,1.5,0.5,1.0,0.5,1.5,1.5,2.0,2.0,1.0,2.0,1.0,1.62,No,No,Low
519,2019.0,2.0,18.0,BKK,Urban,Apartment,76,wifi,9000,High School,BKK,BKK10,2.5,2.5,3.0,2.5,4,Alone,Together,Bachelor,Bachelor,Father,Public,Public,660000,2.0,1.5,1.5,1.5,2.5,1.5,2.5,2.5,1.0,1.5,2.0,2.3,No,No,Medium
520,2019.0,3.0,3.0,BKK,Urban,Apartment,46,mobile,12000,High School,BKK,BKK4,2.5,2.0,2.5,3.0,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Business,490000,2.0,2.0,1.5,1.0,3.0,1.5,1.5,1.5,1.5,2.5,2.0,2.3,No,No,Low
521,2019.0,2.0,3.0,NE,Urban,Apartment,56,mobile,10000,High School,NE,NE9,3.5,3.0,2.75,1.5,3,Alone,Together,Master,Bachelor,Father,Freelance,Public,610000,2.5,2.0,2.5,2.0,2.0,2.0,3.5,2.5,3.0,2.5,3.5,2.77,No,No,Low
522,2019.0,2.0,19.0,BKK,Urban,Home,44,wifi,7000,Vocational School,BKK,BKK7,2.0,2.5,1.5,1.75,3,Parents,Together,Master,Bachelor,Father,Public,Freelance,850000,1.5,1.5,1.5,0.5,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.82,No,No,Low
523,2019.0,1.0,19.0,BKK,Urban,Home,78,wifi,15000,Vocational School,BKK,BKK6,3.25,3.25,3.5,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Private,Private,880000,3.0,3.0,3.5,2.0,3.0,1.5,4.0,3.5,3.0,3.0,2.0,2.9,No,No,Medium
524,2019.0,2.0,3.0,BKK,Urban,Home,13,wifi,14000,Vocational School,BKK,BKK6,1.5,1.75,1.75,3.25,4,Parents,Together,Bachelor,Bachelor,Mother,Freelance,Freelance,1040000,1.5,1.5,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.5,3.5,1.94,No,No,Medium
525,2019.0,2.0,18.0,BKK,Urban,Home,55,wifi,11000,Vocational School,BKK,BKK8,3.0,3.5,3.0,2.5,4,Parents,Together,Bachelor,Bachelor,Mother,Private,Private,960000,3.0,2.5,2.5,2.5,3.0,2.0,2.5,3.0,1.5,3.0,2.5,2.71,No,No,High
526,2019.0,3.0,3.0,S,Urban,Apartment,60,wifi,14000,High School,S,S8,1.75,2.0,1.75,2.5,4,Roommates,Together,Bachelor,HighSchool,Father,Public,Public,550000,1.5,1.5,1.5,0.5,1.5,1.0,2.0,2.0,2.0,1.0,3.5,2.07,No,No,Low
530,2019.0,3.0,18.0,BKK,Urban,Home,26,wifi,5000,High School,BKK,BKK4,2.75,2.5,2.25,2.0,3,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Freelance,Private,620000,2.5,2.0,3.0,1.5,2.5,1.0,2.5,2.5,2.5,3.0,2.5,2.62,No,No,Low
532,2019.0,2.0,3.0,BKK,Urban,Home,36,wifi,8000,Vocational School,BKK,BKK3,2.25,1.75,1.75,2.75,4,Parents,Together,Bachelor,Bachelor,Father,Public,Freelance,1000000,2.0,1.5,2.0,1.0,2.5,2.0,1.5,2.0,1.5,2.0,1.5,2.16,No,No,Medium
