Student_ID,Year_of_Entry,TCAS_channels,Gender,Age,Years_Living_in_BKK,Hometown_REGION,Address_Type,Where_to_stay,Time_spent_for_traveling,InternetAccess_at_Home,Living_expenses,Type_of_prior_school,Prior_School_Province REGION,School_name,Math,Physics,Chemistry,Biology,Family_Size,Stay_with,Family_status,Father_Education,Mother_Education,guardian,mother_job,father_job,Household_income,Calculus_1,Calculus_2,Calculus_3,Physics_1,Physics_2,Chemistry,Statistics,Computer_Programming,Thermodynamics,Engineering_Materials,Engineering_Drawing,University_GPAx_1st_year,Scholarship_Excellent_Performance,Scholarship_Financial_Aid,Participation_on_Activities
359,2020,2,mAlE,18,0,S,Urban,Apartment,80,Wifi,14000,High School,S,S5,3.5,3.25,3.5,1.5,3,Alone,Together,Master,Master,Father,Private,Private,1700000,3,3.5,4,1.5,2,3,3,3,2.5,3,2.5,3,Yes,No,Medium
360,2020,2,Female,19,19,BKK,Urban,Home,14,Mobile,11000,Vocational School,BKK,BKK3,2.25,2.5,2.25,3.5,2,Mom or Dad,Apart,Vocational,HighSchool,Mother,Public,Private,480000,2,2.5,2.5,1,1.5,2,2.5,2.5,1,3,3,2.57,No,Yes,High
361,2020,2,Female,19,4,E,Urban,Apartment,67,WIFI,15000,High School,BKK,BKK3,3.5,3.5,4,3.25,3,Roommates,Together,Master,Bachelor,Father,Public,Freelance,720000,3,3,2.5,1.5,2.5,2.5,3,3.5,2.5,3.5,3.5,2.99,No,No,Medium
362,2020,2,Male,18,18,BKK,Urban,Home,15,Wifi,15000,High School,BKK,BKK6,3,3,3.25,3,2,Parents,Together,Bachelor,Bachelor,Mother,Private,Business,4600000,2.5,3,3,1.5,3,2.5,1.5,2.5,1.5,2.5,3,2.52,No,No,Medium
362,2020,2,Male,18,18,BKK,Urban,Home,15,WIFI,15000,High School,BKK,BKK6,3,3,3.25,3,2,Parents,Together,Bachelor,Bachelor,Mother,Freelance,Business,4600000,2.5,3,3,1.5,3,2.5,1.5,2.5,1.5,2.5,3,2.52,No,No,Medium
362,,2,Male,18,18,BKK,Urban,Home,15,WIFI,15000,High School,BKK,BKK6,3,3,3.25,3,2,Parents,Together,Bachelor,Bachelor,Mother,Freelance,Business,4600000,2.5,3,3,1.5,3,2.5,1.5,2.5,1.5,2.5,3,2.52,No,No,Low
363,2020,3,Male,18,0,E,Rural,Apartment,23,Wifi,9000,Vocational School,E,E6,3,2.75,2.5,1.5,3,Roommates,Apart,Bachelor,Bachelor,Mother,Freelance,Private,1060000,3,2.5,3.5,1.5,3.5,3.5,3,2,2,2.5,2.5,2.99,No,No,Medium
364,2020,1,Male,18,18,BKK,Urban,Apartment,74,Wifi,13000,Vocational School,BKK,BKK4,3.5,3.25,3.75,3,4,Alone,Together,Bachelor,Bachelor,Father,Public,Private,1580000,3,2,2.5,2,4,3,3,3.5,0.5,4,2.5,2.78,No,No,High
365,,3,Female,18,3,E,Urban,Apartment,25,Mobile,84000,High School,E,E9,3.5,4,3.25,2.75,3,Roommates,Together,Bachelor,Bachelor,Father,Freelance,Freelance,410000,3,3.5,4,2,2.5,1.5,3,2,2.5,3.5,4,3.02,No,No,Medium
366,2020,2,Female,18,0,E,Urban,Apartment,790,Wifi,14000,High School,E,E3,2.75,2.5,2.5,2.75,3,Roommates,Together,Master,Master,Father,Public,Private,580000,2.5,2.5,2,1,0.5,2.5,3.5,2.5,2,2.5,1,2.42,No,No,Low
367,2020,3,Male,18,18,BKK,Urban,Apartment,17,Wifi,9000,High School,BKK,BKK1,3,3,3.5,2.75,3,Alone,Together,Bachelor,Bachelor,Father,Public,Private,1040000,3,1.5,2,2,2.5,3.5,3,3.5,2,3,3.5,2.84,No,No,Medium
368,,2,Male,18,3,E,Urban,Apartment,72,WIFI,15000,High School,BKK,BKK7,2.25,2.25,2.75,2.75,2,Roommates,Apart,Master,Bachelor,Father,Public,Private,930000,2,1.5,2,1,2,2,2,1.5,1.5,2.5,3,2.29,No,No,Low
369,2020,2,Female,18,0,S,Urban,Apartment,29,Wifi,15000,High School,S,S3,3.25,3.5,2.5,3,4,Alone,Together,Doctoral,Bachelor,Father,Public,Business,3380000,3,2.5,3.5,2.5,4,2,3,3.5,2.5,3,2,3,No,No,Low
370,2020,,Female,18,18,BKK,Urban,Home,18,Wifi,15000,Vocational School,BKK,BKK10,2.75,3.25,1.5,1.75,3,Parents,Together,Bachelor,Bachelor,Father,Public,Private,1840000,2.5,2,2.5,1.5,2,1.5,2.5,3,2,3,3,2.58,No,No,Low
371,,3,mAlE,18,3,S,Urban,Apartment,10,Wifi,11000,Vocational School,S,S1,3.25,3,3,3.5,3,Roommates,Together,Bachelor,Master,Mother,Public,Private,840000,3,2,4,2,3,2.5,3.5,3.5,3,3,2.5,2.98,No,No,Medium
372,2020,2,Female,19,,,Urban,Home,80,Wifi,12000,High School,BKK,BKK3,1.75,1.75,2,2.25,4,Parents,Together,Bachelor,Bachelor,Mother,Private,Private,980000,1.5,1,1.5,0.5,1.5,1,2,1.5,1,1,3,1.89,No,No,Low
373,2020,2,Male,19,0,S,Urban,Apartment,25,Wifi,13000,Vocational School,BKK,BKK3,3.25,3.25,2.5,3.75,3,Alone,Together,Bachelor,Bachelor,Mother,Private,Public,810000,3,3,3,2,3,2.5,3,2.5,2.5,2.5,1.5,2.7,No,No,High
374,2020,3,Female,18,18,BKK,,Apartment,625,Mobile,13000,High School,BKK,BKK3,2.75,3,1.5,3,4,Alone,Together,Bachelor,Bachelor,Mother,Public,Public,530000,2.5,2.5,3,2,3,2,3.5,2,2,3,2,2.61,No,No,High
375,2020,1,Male,18,18,,Urban,Apartment,25,Wifi,95000,Vocational School,BKK,BKK5,3.5,3,3,1.5,4,Alone,Together,Bachelor,Bachelor,Father,Private,Private,1000000,3,3.5,4,2.5,3.5,2.5,3,3,2.5,3.5,1.5,3.15,No,No,Medium
376,2020,3,Male,18,0,E,Rural,Apartment,90,Mobile,5000,High School,E,E3,2.25,2.5,2.25,2.25,3,Alone,Apart,Bachelor,Bachelor,Mother,Public,Business,580000,2,2,2.5,1,2,1,2,2,1,2,3,2.22,No,No,Low
377,2020,,Male,19,19,BKK,Urban,Home,5,Mobile,10000,Vocational School,BKK,BKK2,2.5,2.5,2,2.75,3,Parents,Together,Bachelor,Bachelor,Father,Business,Public,440000,2.5,2.5,2.5,1.5,3,1.5,2.5,2,1,3.5,4,2.68,No,Yes,Medium
378,,2,Female,18,3,S,Urban,Apartment,24,Wifi,10000,High School,S,S10,2.25,2,2.5,2.75,3,Alone,Together,Bachelor,Bachelor,Mother,Public,Public,950000,2,2,2,1.5,2.5,1,2.5,2,1.5,2.5,3.5,2.38,No,No,Medium
379,2019,2,Male,18,3,BKK,Urban,Apartment,70,Mobile,12000,Vocational School,BKK,BKK4,3,3.25,1.75,3,3,Alone,Together,Bachelor,Master,Father,Freelance,Public,760000,2.5,2,2,1.5,2.5,1,2.5,3,2,3,3.5,2.6,No,No,Medium
380,2019,2,Male,18,18,BKK,Urban,Home,80,Wifi,5000,Vocational School,BKK,BKK7,2,2.25,2.5,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Private,Public,600000,2,2,2.5,0.5,2,1,2,2,1.5,2,2.5,2.06,No,Yes,Medium
381,2019,2,Male,18,3,E,Urban,Apartment,11,Mobile,13000,Vocational School,BKK,BKK5,2,2.5,1.75,1.75,3,Alone,Together,HighSchool,Bachelor,Mother,Private,Private,530000,2,2.5,3.5,1.5,2.5,1.5,2.5,2.5,2.5,1.5,0.5,2.52,No,No,Medium
382,2019,3,Male,18,0,,Urban,Apartment,83,WIFI,6000,High School,S,S5,2.25,2.25,3,2,4,Alone,Together,Bachelor,Bachelor,Father,Private,Private,720000,2,2,2.5,1.5,2.5,3,1.5,2,1,2.5,1.5,2.31,No,No,Medium
383,2019,2,,19,4,E,Urban,Apartment,748,Wifi,15000,,E,E7,3,2.75,3,3.25,3,Roommates,Together,Bachelor,Bachelor,Mother,Public,Private,2150000,3,3,2.5,2,2.5,3,3,3,3,3.5,3.5,3.04,No,No,Medium
384,2019,2,Female,18,0,S,Urban,Apartment,24,Wifi,10000,Vocational School,BKK,BKK9,2,1.75,2,2.25,3,Alone,Together,Bachelor,Master,Mother,Private,Private,1170000,2,2.5,2,1,1.5,1,3,2,1.5,3,2.5,2.21,No,No,Medium
385,2019,2,Male,18,3,BKK,Urban,Home,54,Wifi,9000,Vocational School,BKK,BKK4,2.75,3,3.5,2.25,4,Parents,Together,Bachelor,Bachelor,Mother,Private,Public,1080000,2,2,2,1.5,2,1.5,2.5,2,1,3.5,1,2.29,No,No,No
386,2019,3,Female,18,18,BKK,Urban,,41,Mobile,10000,High School,BKK,BKK8,3.25,3.25,3.75,3.5,3,Alone,Together,HighSchool,Bachelor,Father,Freelance,Private,420000,2.5,2.5,4,1.5,3,3,1.5,2.5,1,3.5,3,2.67,No,No,Medium
387,2019,2,Male,18,18,BKK,Urban,Home,74,Mobile,65000,Vocational School,BKK,BKK9,3,3.25,2.75,2.75,3,Parents,Together,Bachelor,Bachelor,Father,Public,Private,860000,3,2.5,3,1.5,2.5,2,3.5,3.5,2.5,3.5,1.5,2.8,No,No,Low
388,2019,2,Female,18,0,S,Urban,Apartment,38,Mobile,14000,High School,S,S7,2,1.75,3.5,1.75,4,Alone,Together,Master,Bachelor,Father,Private,Public,790000,2,2.5,2.5,1.5,2.5,1,2.5,1,1,2.5,2.5,2.41,No,No,Medium
389,2019,3,mAlE,18,3,E,Rural,Apartment,32,Wifi,15000,Vocational School,E,E5,1.75,1.75,1.75,1.75,3,Alone,Together,Bachelor,Master,Mother,Public,Private,1040000,1.5,1,2.5,0.5,1,1,2,2,1,1,1.5,1.83,No,No,Medium
390,2019,2,Female,18,0,E,Rural,Apartment,69,Mobile,15000,High School,E,E10,2.75,2.25,2.75,3.5,4,Alone,Together,Bachelor,Bachelor,Father,Freelance,Freelance,2850000,2.5,2.5,3,1.5,2.5,2.5,2.5,2.5,2,2.5,3.5,2.69,No,No,High
391,2019,2,Female,19,4,BKK,Urban,Home,27,Wifi,8000,High School,BKK,BKK2,2.25,3,2.25,2.25,3,Parents,Together,Bachelor,Bachelor,Father,Private,Freelance,720000,2,2,2,0.5,1,2.5,2,1,1,2,2.5,2.05,No,No,Low
392,2019,2,Male,18,0,S,Rural,Apartment,6,WIFI,15000,High School,S,S3,1.5,1.75,1.75,1.75,3,Alone,Apart,Bachelor,Master,Mother,Private,Freelance,2010000,1,1,2.5,0,1.5,1,1,2,1,2,2,1.87,No,No,No
393,,1,Female,18,18,BKK,,Home,74,Wifi,12000,Vocational School,BKK,BKK8,2.25,2.25,2,2.5,4,Parents,Together,Bachelor,Bachelor,Mother,Private,Freelance,1110000,2,2,2.5,1.5,1.5,1,2.5,2,0.5,1.5,4,2.18,No,No,No
394,2019,2,Female,19,19,BKK,,Home,34,Wifi,13000,Vocational School,BKK,BKK6,2.75,2.5,3.25,3.5,4,Parents,Together,Bachelor,Master,Father,Private,Private,730000,2.5,1.5,2,2,3,1,2.5,2.5,1.5,2,3,2.42,No,No,Low
395,2019,3,Female,19,19,BKK,Urban,Home,24,Mobile,15000,High School,BKK,BKK4,2.75,2.75,2.5,2.25,4,Parents,Together,Master,Bachelor,Father,Freelance,Freelance,970000,2,2,1.5,1,2,1.5,3,2,2,2.5,1.5,2.12,No,Yes,Medium
396,,2,Male,18,3,BKK,Urban,Home,30,WIFI,10000,Vocational School,BKK,BKK6,3.5,3,3.5,3.25,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Private,1250000,3,3.5,4,2,2,3.5,4,3,1.5,2.5,2,3.06,No,No,Low
397,2019,2,Female,18,18,BKK,Urban,Home,35,Wifi,15000,Vocational School,BKK,BKK9,1.5,3.25,1.75,1.75,3,Parents,Together,Bachelor,Bachelor,Father,Public,Private,720000,1.5,1.5,2,0.5,2,0,1,2,2,1.5,2.5,1.98,No,No,Low
398,2019,3,Male,18,0,E,Urban,Home,847,Mobile,7000,High School,E,E4,2,1.75,1.75,1.5,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Public,Public,570000,1.5,1.5,2,0,1,1.5,1.5,2,1,2,2.5,1.94,No,No,No
399,2019,2,Male,18,18,BKK,Urban,Home,21,Mobile,15000,Vocational School,BKK,BKK1,3.5,3.5,2.5,3.5,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Public,Public,1890000,3,4,3.5,2,2,3.5,3.5,3,2,3,3.5,3.15,No,No,High
400,2019,1,Male,18,18,BKK,Urban,Home,86,Wifi,13000,Vocational School,BKK,BKK8,2.25,2.5,2.75,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Public,Private,560000,2,2.5,2.5,1,3,2,2,2,1.5,2.5,2.5,2.34,No,No,No
401,2019,2,mAlE,18,18,BKK,Urban,,40,Wifi,15000,Vocational School,BKK,BKK6,2.25,1.75,2.5,3.5,4,Parents,Together,Master,Bachelor,Father,Private,Public,2020000,2,1,1.5,1.5,3,1,2,3,2,2.5,1,2.26,No,No,Medium
402,2019,2,Male,18,0,S,Urban,Apartment,25,Wifi,10000,High School,S,S3,2.5,2,1.5,2.75,4,Alone,Together,Bachelor,Bachelor,Father,Public,Freelance,1190000,2.5,2.5,3,1.5,1.5,0.5,3,3,2.5,2.5,1.5,2.4,No,No,High
403,2019,2,Female,18,18,BKK,Urban,Home,71,Wifi,108000,Vocational School,BKK,BKK7,2.75,2.5,3,3.25,4,Parents,Together,Vocational,Vocational,Mother,Private,Public,470000,2.5,3,3.5,1.5,3,2,3,3.5,1.5,2.5,1.5,2.57,No,No,Medium
404,2019,2,,18,3,BKK,Urban,Home,80,WIFI,15000,High School,BKK,BKK5,3.25,3.5,3.25,3.25,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Business,1360000,3,3.5,3,1.5,2.5,2,3.5,3,3.5,2.5,2.5,2.87,No,No,High
405,2019,2,Male,18,3,BKK,Urban,Home,33,Wifi,15000,High School,BKK,BKK5,2,1.75,2.25,2.25,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Public,Private,1970000,1.5,1,1.5,0.5,1.5,0.5,2,1,0.5,1.5,2.5,1.64,No,No,Medium
406,2019,2,Male,18,0,E,Urban,Apartment,74,Mobile,6000,High School,E,E5,2.75,2.75,2.75,3.25,3,Alone,Apart,Bachelor,Bachelor,Mother,Private,Public,470000,2.5,3,3.5,1.5,3.5,1,3,3,2.5,2.5,2.5,2.8,No,No,Low
407,2019,3,Male,18,18,BKK,Urban,Home,57,Wifi,6000,High School,BKK,BKK7,3.25,3.5,3,3,4,Parents,Together,Master,Bachelor,Father,Private,Private,720000,3,3,4,2,3,3,3,2.5,3,3,2,3.1,No,Yes,High
407,2019,3,mAlE,18,18,BKK,Urban,Home,57,Wifi,6000,High School,BKK,BKK7,3.25,3.5,3,3,4,Parents,Together,Master,Bachelor,Father,Freelance,Private,720000,3,3,4,2,3,3,3,2.5,3,3,2,3.1,No,Yes,High
408,2019,2,Female,18,18,BKK,Urban,Home,77,Wifi,8000,High School,BKK,BKK10,1.75,2,1.75,1.75,4,Parents,Together,Master,Master,Father,Private,Private,810000,1.5,2.5,3,0.5,1.5,1,2,1.5,1,1.5,3,2.24,No,No,Medium
409,2019,2,,19,19,BKK,Urban,Home,28,Wifi,13000,Vocational School,BKK,BKK7,2.25,3,3.5,2.75,4,Parents,Together,Bachelor,Bachelor,Mother,Freelance,Private,720000,2.5,2.5,3,1.5,1.5,3,3,2,2,2.5,2,2.54,No,Yes,Medium
410,2019,2,Female,18,0,S,Urban,Apartment,78,Wifi,10000,High School,S,S2,2,2.5,2,3,4,Alone,Together,Bachelor,Bachelor,Mother,Freelance,Private,980000,2,2.5,3,1,2,2,1.5,2,1.5,2.5,2.5,2.29,No,No,Medium
411,,2,Male,19,19,BKK,Urban,Home,65,Wifi,14000,Vocational School,BKK,BKK1,3.25,3,3.25,1.75,3,Parents,Together,Bachelor,Bachelor,Father,Private,Private,1450000,3,2.5,4,2,3.5,2.5,3,3.5,3,3,2.5,3.17,No,No,High
412,2019,2,Male,18,18,BKK,Urban,,66,WIFI,11000,Vocational School,BKK,BKK2,2,2.5,2,2.75,3,Mom or Dad,Apart,Bachelor,Master,Mother,Private,Private,570000,1.5,0.5,0.5,0.5,1,1,2,1.5,1.5,1,3,1.76,No,No,Low
413,2019,2,Female,18,18,BKK,Urban,Home,18,Wifi,15000,High School,BKK,BKK4,1.5,1.75,1.75,2,3,Parents,Together,Bachelor,Bachelor,Mother,Freelance,Public,1750000,1.5,1,1.5,0,1.5,1.5,1.5,1,1,2,1,1.65,No,No,Medium
414,2019,2,Male,19,19,BKK,Urban,Apartment,669,Wifi,14000,Vocational School,BKK,BKK10,1.5,1.75,1.75,1.75,4,Roommates,Together,Bachelor,Bachelor,Mother,Freelance,Freelance,1630000,1.5,1,1.5,1,1,1.5,2,2,1,2.5,2.5,1.84,No,No,Low
415,2019,,MAle,18,0,NE,Rural,Apartment,25,WIFI,12000,Vocational School,NE,NE1,2.25,2.5,3.5,3.25,3,Alone,Together,Bachelor,Bachelor,Father,Public,Private,1160000,2,2,2.5,1.5,2.5,1,2.5,2.5,2,3,3.5,2.55,No,No,Medium
416,2019,2,Female,18,18,BKK,Urban,Apartment,41,Wifi,8000,High School,BKK,BKK7,3.5,3.5,3.25,2.75,3,Alone,Apart,Master,Bachelor,Father,Freelance,Private,960000,3,2.5,3.5,1.5,2.5,2,3.5,3,3,3.5,1,2.9,No,No,Low
417,2019,2,Male,19,19,BKK,Urban,Home,59,Wifi,14000,Vocational School,BKK,BKK4,2,1.75,1.75,1.5,2,Mom or Dad,Apart,Master,Bachelor,Father,Private,Private,750000,2,1.5,1.5,1,2.5,1,2,2,1.5,2.5,3.5,2.21,No,No,Medium
418,2019,2,Male,19,0,E,,Apartment,56,Mobile,11000,High School,E,E1,2.75,2.75,2.25,2,3,Alone,Apart,Bachelor,HighSchool,Mother,Freelance,Public,450000,3,3,3.5,2,2.5,2.5,3.5,3,2.5,3,1.5,2.91,No,No,High
419,,2,Male,18,0,S,,Apartment,75,WIFI,15000,High School,S,S7,3.25,3,3,2.75,3,Alone,Together,Bachelor,Bachelor,Mother,Freelance,Private,1150000,3,3,4,2,2.5,2.5,3.5,3,1.5,3,2,2.78,No,No,High
420,2019,3,Male,18,0,E,Urban,Apartment,82,Mobile,15000,High School,E,E1,1.75,1.75,1.75,1.75,3,Alone,Together,Master,Master,Mother,Private,Private,2360000,1.5,1,1,0.5,1.5,1,1.5,2,1,1,3.5,1.83,No,No,Low
421,2019,,Female,18,0,E,Urban,Apartment,54,Mobile,15000,High School,E,E7,2.75,2.75,2.75,2.5,3,Alone,Together,Master,Bachelor,Father,Freelance,Public,720000,2.5,2.5,4,1.5,2,2.5,3,2.5,2,2.5,2.5,2.71,No,No,Medium
422,2019,2,Female,19,0,E,Urban,Apartment,34,Wifi,15000,High School,E,E1,3.25,2.75,3.5,3.5,4,Alone,Together,Bachelor,Bachelor,Father,Private,Private,890000,3,3,4,2,2,2.5,3,3,2,3.5,3,3.12,No,No,Medium
423,2019,3,Male,18,0,S,Urban,Apartment,21,Mobile,6000,High School,S,S10,2,1.75,2.5,2,3,Alone,Together,Bachelor,Bachelor,Mother,Public,Public,660000,2,1.5,1.5,1,2,1.5,2,2.5,1,1.5,3,2.18,No,No,Medium
424,2019,3,Female,18,18,BKK,Urban,Home,76,Wifi,13000,High School,BKK,BKK4,1.5,1.75,1.75,2.5,3,Parents,Together,Master,Bachelor,Father,Private,Public,1190000,1.5,1,2,0.5,2.5,3,2.5,2,1.5,2,4,2.4,No,No,Low
425,2019,3,Male,18,0,E,Rural,Apartment,63,Mobile,91000,Vocational School,E,E7,3,2.75,3.25,2.5,3,Roommates,Together,HighSchool,Bachelor,Mother,Private,Freelance,150000,3,3,3,2,3,2.5,2.5,2.5,3,3,0.5,2.82,No,No,High
426,2019,2,Male,18,0,S,Urban,Apartment,62,Mobile,6000,High School,BKK,BKK5,1.5,1.75,2.75,3.5,3,Roommates,Together,Bachelor,Bachelor,Father,Freelance,Public,680000,1,0,1,0.5,1,1,0.5,1.5,1,1,3,1.5,No,No,Medium
427,2019,3,Male,,4,NE,Urban,Apartment,12,Wifi,15000,Vocational School,NE,NE4,2.25,2.5,3.5,3,4,Alone,Together,Bachelor,Bachelor,Mother,Freelance,Freelance,1860000,2,2.5,3,1.5,3,1.5,2.5,2.5,1,2.5,1.5,2.5,No,No,Medium
428,2019,2,Female,18,0,E,Urban,,20,Mobile,74000,High School,E,E5,3.5,3.25,2.25,4,3,Alone,Together,Master,Bachelor,Father,Freelance,Public,710000,2.5,2,3,1.5,2.5,2.5,3,2.5,2,2.5,3,2.61,No,No,Medium
429,2019,2,Male,18,18,BKK,Urban,Home,85,Mobile,10000,Vocational School,BKK,BKK7,3.25,3.25,2.75,2.75,4,Parents,Together,Bachelor,Bachelor,Father,Public,Private,380000,2.5,2,2.5,2,3.5,2.5,3,3,2,3,2.5,2.65,No,Yes,High
430,2019,,Male,18,18,BKK,Urban,Home,12,Wifi,15000,Vocational School,BKK,BKK5,3.5,3.25,3.25,3.25,3,Parents,Together,Bachelor,Master,Father,Freelance,Private,2470000,3,2.5,3,2,2.5,2,3,3,3,2,1,2.77,No,No,Medium
431,2019,,Female,18,0,S,Urban,Apartment,36,Wifi,15000,High School,S,S1,3.25,3.25,3.75,2.75,4,Alone,Together,Bachelor,Master,Father,Freelance,Public,2320000,3,3.5,4,2,3,3.5,3,3.5,2.5,3,1.5,3.15,No,No,Low
432,2019,3,Male,18,0,E,,Apartment,5,Wifi,8000,High School,E,E2,1.75,1.75,2,2,3,Alone,Apart,Bachelor,Bachelor,Mother,Freelance,Public,370000,1.5,1,1.5,0.5,1.5,1.5,1.5,1,1.5,1,2,1.72,No,No,Medium
433,2019,2,Male,18,18,BKK,Urban,,24,Mobile,11000,High School,BKK,BKK9,3.25,3.75,1.75,2,3,Alone,Together,Bachelor,Bachelor,Mother,Public,Public,1280000,3,3,3.5,2.5,3,1.5,3,3,3,3,4,3.13,No,No,High
434,,1,mAlE,18,,BKK,,Home,12,Wifi,14000,Vocational School,BKK,BKK6,1.5,1.75,2.25,1.75,3,Parents,Together,Master,Master,Father,Private,Public,1720000,1.5,1,1.5,1,2,2,2,1.5,1.5,2,3,2.19,No,No,Medium
435,2019,1,Female,18,3,BKK,Urban,Home,72,Wifi,6000,Vocational School,BKK,BKK8,2.25,2.25,2,1.5,3,Mom or Dad,Apart,Bachelor,Master,Mother,Public,Private,680000,2,2,1.5,1,1.5,1,2.5,2,1,3.5,3.5,2.31,No,No,Low
436,2019,1,Male,19,19,BKK,Urban,Home,27,Wifi,15000,Vocational School,BKK,BKK2,3.5,3.25,3.25,3.75,3,Parents,Together,Bachelor,Bachelor,Father,Business,Private,3460000,3,3,3.5,2,2.5,2.5,3,4,3,2.5,4,3.13,Yes,No,Medium
437,2019,2,mAlE,18,3,E,Urban,Apartment,28,Wifi,4000,High School,E,E7,3.5,3.75,2.75,3.5,4,Alone,Together,HighSchool,Vocational,Mother,Private,Public,150000,3,3.5,3.5,2,3.5,4,3.5,3,1.5,3,0.5,3.06,No,No,No
438,2019,2,Male,,18,BKK,Urban,Home,78,Mobile,6000,Vocational School,BKK,BKK2,2.5,2.75,3,2.75,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Public,740000,2,2.5,2.5,1,2,3,2.5,2,1.5,2,2.5,2.36,No,No,Low
439,2019,2,Female,18,18,BKK,Urban,Home,41,Mobile,15000,High School,BKK,BKK1,3.25,2,3.25,3.75,4,Parents,Together,Bachelor,Bachelor,Mother,Public,Private,2330000,3,2.5,3.5,2,3,1.5,3,3.5,3,4,3,2.94,No,No,Medium
440,2019,2,Male,19,19,BKK,Urban,Home,53,Mobile,9000,Vocational School,BKK,BKK5,1.75,1.75,2,2.5,4,Parents,Together,Bachelor,Vocational,Father,Freelance,Business,360000,1.5,1,1,0.5,2,2.5,1.5,1.5,1,1.5,2,1.85,No,No,Low
441,,2,Male,18,18,BKK,Urban,Apartment,67,Mobile,11000,Vocational School,BKK,BKK6,2,1.75,2.5,1.75,3,Roommates,Together,Master,Bachelor,Mother,Public,Private,580000,1.5,1.5,2,0,1.5,1,1.5,2,1,2,1,1.76,No,No,No
442,2019,2,Female,18,0,E,Urban,Apartment,86,Mobile,7000,Vocational School,E,E9,1.75,1.75,1.75,2.5,2,Alone,Apart,Master,Master,Mother,Public,Public,640000,1.5,1,1,1,3,0,2,1.5,0,2,2.5,1.73,No,No,Low
443,2019,3,Male,18,3,S,Urban,Apartment,5,Wifi,15000,Vocational School,S,S9,2.75,3,2.5,3,3,Alone,Together,Master,Bachelor,Mother,Public,Public,2560000,2.5,2.5,2.5,2,3,3.5,3,2.5,2,3,2.5,2.96,No,No,High
444,2019,2,Male,18,18,BKK,Urban,Home,21,Wifi,7000,High School,BKK,BKK8,1.5,2,1.75,1.75,5,Parents,Together,Bachelor,Master,Mother,Freelance,Business,800000,1,1.5,1.5,0,1,0,1,1,2,1,1.5,1.62,No,No,Medium
445,2019,2,Female,18,3,BKK,Urban,Home,6,Wifi,5000,Vocational School,BKK,BKK9,2.25,2,2,1.75,3,Parents,Together,Bachelor,Bachelor,Father,Public,Private,630000,2,1.5,2.5,1.5,3,1,2.5,2.5,1.5,2,4,2.47,No,No,High
446,2019,2,Male,18,18,BKK,Urban,Home,29,Wifi,14000,High School,BKK,BKK9,2.25,1.75,2.25,2.75,4,Parents,Together,Bachelor,HighSchool,Father,Public,Private,550000,2,2,3,1.5,2.5,2,1.5,1.5,1.5,2,3.5,2.26,No,No,Medium
447,2019,2,Male,18,0,E,Rural,Apartment,46,Wifi,11000,High School,BKK,BKK1,2.25,2.5,1.75,2,4,Alone,Together,Master,Bachelor,Father,Private,Public,950000,2,2,2.5,0.5,1,0.5,2,2,1,2.5,2.5,2.11,No,No,No
448,2019,2,mAlE,18,0,NE,Rural,Apartment,87,Mobile,4000,High School,BKK,BKK7,2.75,2.5,2.5,3.5,4,Roommates,Together,Bachelor,HighSchool,Father,Private,Freelance,150000,2.5,1.5,2,1.5,3,1,2.5,2.5,2.5,3,2,2.59,No,No,High
449,,2,Female,18,18,BKK,Urban,Home,32,Mobile,10000,Vocational School,BKK,BKK8,1.75,1.75,1.75,2,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Freelance,1160000,1.5,1.5,2.5,1,1.5,0.5,1,1,0,2,1,1.55,No,No,Low
450,2019,3,Female,18,3,E,Rural,Home,37,wIFI,15000,High School,BKK,BKK5,2.5,3,2.75,3,4,Parents,Together,Bachelor,Master,Father,Public,Private,1250000,2.5,2.5,2.5,2,3,3.5,3,2.5,2,2.5,2.5,2.84,Yes,No,Low
451,2019,2,Male,18,18,BKK,Urban,Home,60,Wifi,9000,Vocational School,BKK,BKK10,2,2,2,1.75,3,Parents,Together,Bachelor,Master,Mother,Private,Private,1080000,2,1.5,2,1,2.5,3,2,2,3,2.5,1.5,2.26,No,No,Medium
452,2019,2,Male,18,3,E,Urban,Apartment,18,Mobile,7000,High School,E,E1,1.75,1.75,3.25,1.75,2,Alone,Apart,Bachelor,Bachelor,Mother,Freelance,Private,780000,1.5,1.5,3,1,2,2,1.5,1,1,1.5,2.5,1.93,No,No,Medium
453,2019,2,Female,18,0,NE,Urban,Apartment,108,Wifi,14000,Vocational School,BKK,BKK9,2.5,2,2.75,3,3,Roommates,Together,Bachelor,Bachelor,Father,Public,Public,1650000,2.5,2,2.5,1.5,2,1,2.5,2.5,2.5,3,4,2.64,No,No,Medium
