Student_ID,Year_of_Entry,TCAS_channels,Years_Living_in_BKK,Hometown_REGION,Address_Type,Where_to_stay,Time_spent_for_traveling,InternetAccess_at_Home,Living_expenses,Type_of_prior_school,Prior_School_Province_REGION,School_name,Math,Physics,Chemistry,Biology,Family_Size,Stay_with,Family_status,Father_Education,Mother_Education,guardian,mother_job,father_job,Household_income,Calculus_1,Calculus_2,Calculus_3,Physics_1,Physics_2,Chemistry.1,Statistics,Computer_Programming,Thermodynamics,Engineering_Materials,Engineering_Drawing,University_GPAx_1st_year,Scholarship_Excellent_Performance,Scholarship_Financial_Aid,Participation_on_Activities
376,2020.0,3.0,0.0,E,Rural,Apartment,90,mobile,5000,High School,E,E3,2.25,2.5,2.25,2.25,3,Alone,Apart,Vocational,High School,Mother,Public,Freelance,580000,2.0,2.0,2.5,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.22,No,No,Medium
378,2020.0,2.0,3.0,S,Urban,Apartment,24,wifi,10000,High School,S,S10,2.25,2.0,2.5,2.75,3,Alone,Together,Master,Master,Mother,Freelance,Business,950000,2.0,2.0,2.0,1.5,2.5,1.0,2.5,2.0,1.5,2.5,3.5,2.38,No,No,High
379,2019.0,2.0,3.0,BKK,Urban,Apartment,70,mobile,12000,Vocational School,BKK,BKK4,3.0,3.25,1.75,3.0,3,Alone,Together,Bachelor,Bachelor,Father,Public,Public,760000,2.5,2.0,2.0,1.5,2.5,1.0,2.5,3.0,2.0,3.0,3.5,2.6,No,No,No
380,2019.0,2.0,18.0,BKK,Urban,Home,80,wifi,5000,Vocational School,BKK,BKK7,2.0,2.25,2.5,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Business,600000,2.0,2.0,2.5,0.5,2.0,1.0,2.0,2.0,1.5,2.0,2.5,2.06,No,Yes,Medium
381,2019.0,2.0,3.0,E,Urban,Apartment,11,mobile,13000,Vocational School,BKK,BKK5,2.0,2.5,1.75,1.75,3,Alone,Together,Vocational,Vocational,Mother,Private,Business,530000,2.0,2.5,3.5,1.5,2.5,1.5,2.5,2.5,2.5,1.5,0.5,2.52,No,No,High
384,2019.0,2.0,0.0,S,Urban,Apartment,24,wifi,10000,Vocational School,BKK,BKK9,2.0,1.75,2.0,2.25,3,Alone,Together,Master,Master,Mother,Public,Business,1170000,2.0,2.5,2.0,1.0,1.5,1.0,3.0,2.0,1.5,3.0,2.5,2.21,No,No,Low
385,2019.0,2.0,3.0,BKK,Urban,Home,54,wifi,9000,Vocational School,BKK,BKK4,2.75,3.0,3.5,2.25,4,Parents,Together,Doctoral,Doctoral,Mother,Public,Freelance,1080000,2.0,2.0,2.0,1.5,2.0,1.5,2.5,2.0,1.0,3.5,1.0,2.29,No,No,Medium
386,2019.0,3.0,18.0,BKK,Urban,Home,41,mobile,10000,High School,BKK,BKK8,3.25,3.25,3.75,3.5,3,Alone,Together,High School,High School,Father,Public,Business,420000,2.5,2.5,4.0,1.5,3.0,3.0,1.5,2.5,1.0,3.5,3.0,2.67,No,No,No
388,2019.0,2.0,0.0,S,Urban,Apartment,38,mobile,14000,High School,S,S7,2.0,1.75,3.5,1.75,4,Alone,Together,Master,Bachelor,Father,Private,Private,790000,2.0,2.5,2.5,1.5,2.5,1.0,2.5,1.0,1.0,2.5,2.5,2.41,No,No,Medium
389,2019.0,3.0,3.0,E,Rural,Apartment,32,wifi,15000,Vocational School,E,E5,1.75,1.75,1.75,1.75,3,Alone,Together,Doctoral,Master,Mother,Public,Freelance,1040000,1.5,1.0,2.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.5,1.83,No,No,Medium
390,2019.0,2.0,0.0,E,Rural,Apartment,69,mobile,15000,High School,E,E10,2.75,2.25,2.75,3.5,4,Alone,Together,Doctoral,Doctoral,Father,Private,Public,2850000,2.5,2.5,3.0,1.5,2.5,2.5,2.5,2.5,2.0,2.5,3.5,2.69,No,No,Low
391,2019.0,2.0,4.0,BKK,Urban,Home,27,wifi,8000,High School,BKK,BKK2,2.25,3.0,2.25,2.25,3,Parents,Together,Bachelor,Bachelor,Father,Business,Freelance,720000,2.0,2.0,2.0,0.5,1.0,2.5,2.0,1.0,1.0,2.0,2.5,2.05,No,No,High
392,2019.0,2.0,0.0,S,Rural,Apartment,6,wifi,15000,High School,S,S3,1.5,1.75,1.75,1.75,3,Alone,Apart,Doctoral,Doctoral,Mother,Freelance,Public,2010000,1.0,1.0,2.5,0.0,1.5,1.0,1.0,2.0,1.0,2.0,2.0,1.87,No,No,Low
393,2019.0,1.0,18.0,BKK,Urban,Home,74,wifi,12000,Vocational School,BKK,BKK8,2.25,2.25,2.0,2.5,4,Parents,Together,Doctoral,Doctoral,Mother,Freelance,Business,1110000,2.0,2.0,2.5,1.5,1.5,1.0,2.5,2.0,0.5,1.5,4.0,2.18,No,No,Medium
394,2019.0,2.0,19.0,BKK,Urban,Home,34,wifi,13000,Vocational School,BKK,BKK6,2.75,2.5,3.25,3.5,4,Parents,Together,Master,Doctoral,Father,Private,Private,730000,2.5,1.5,2.0,2.0,3.0,1.0,2.5,2.5,1.5,2.0,3.0,2.42,No,No,Low
395,2019.0,3.0,19.0,BKK,Urban,Home,24,mobile,15000,High School,BKK,BKK4,2.75,2.75,2.5,2.25,4,Parents,Together,Master,Doctoral,Father,Business,Freelance,970000,2.0,2.0,1.5,1.0,2.0,1.5,3.0,2.0,2.0,2.5,1.5,2.12,No,Yes,Medium
396,2019.0,2.0,3.0,BKK,Urban,Home,30,wifi,10000,Vocational School,BKK,BKK6,3.5,3.0,3.5,3.25,3,Parents,Together,Bachelor,Vocational,Father,Business,Business,1250000,3.0,3.5,4.0,2.0,2.0,3.5,4.0,3.0,1.5,2.5,2.0,3.06,No,No,Medium
397,2019.0,2.0,18.0,BKK,Urban,Home,35,wifi,15000,Vocational School,BKK,BKK9,1.5,3.25,1.75,1.75,3,Parents,Together,Bachelor,Vocational,Father,Business,Business,720000,1.5,1.5,2.0,0.5,2.0,0.0,1.0,2.0,2.0,1.5,2.5,1.98,No,No,High
399,2019.0,2.0,18.0,BKK,Urban,Home,21,mobile,15000,Vocational School,BKK,BKK1,3.5,3.5,2.5,3.5,2,Mom or Dad,Apart,Master,Bachelor,Mother,Public,Private,1890000,3.0,4.0,3.5,2.0,2.0,3.5,3.5,3.0,2.0,3.0,3.5,3.15,No,No,Low
400,2019.0,1.0,18.0,BKK,Urban,Home,86,wifi,13000,Vocational School,BKK,BKK8,2.25,2.5,2.75,2.5,3,Parents,Together,Primary,Primary,Father,Private,Business,560000,2.0,2.5,2.5,1.0,3.0,2.0,2.0,2.0,1.5,2.5,2.5,2.34,No,No,Low
401,2019.0,2.0,18.0,BKK,Urban,Home,40,wifi,15000,Vocational School,BKK,BKK6,2.25,1.75,2.5,3.5,4,Parents,Together,Master,Master,Father,Business,Private,2020000,2.0,1.0,1.5,1.5,3.0,1.0,2.0,3.0,2.0,2.5,1.0,2.26,No,No,High
402,2019.0,2.0,0.0,S,Urban,Apartment,25,wifi,10000,High School,S,S3,2.5,2.0,1.5,2.75,4,Alone,Together,Master,Bachelor,Father,Freelance,Public,1190000,2.5,2.5,3.0,1.5,1.5,0.5,3.0,3.0,2.5,2.5,1.5,2.4,No,No,Low
404,2019.0,2.0,3.0,BKK,Urban,Home,80,wifi,15000,High School,BKK,BKK5,3.25,3.5,3.25,3.25,4,Parents,Together,Doctoral,Doctoral,Father,Business,Private,1360000,3.0,3.5,3.0,1.5,2.5,2.0,3.5,3.0,3.5,2.5,2.5,2.87,No,No,Medium
405,2019.0,2.0,3.0,BKK,Urban,Home,33,wifi,15000,High School,BKK,BKK5,2.0,1.75,2.25,2.25,2,Mom or Dad,Apart,Master,Bachelor,Mother,Business,Public,1970000,1.5,1.0,1.5,0.5,1.5,0.5,2.0,1.0,0.5,1.5,2.5,1.64,No,No,High
406,2019.0,2.0,0.0,E,Urban,Apartment,74,mobile,6000,High School,E,E5,2.75,2.75,2.75,3.25,3,Alone,Apart,Primary,High School,Mother,Business,Freelance,470000,2.5,3.0,3.5,1.5,3.5,1.0,3.0,3.0,2.5,2.5,2.5,2.8,No,No,Medium
407,2019.0,3.0,18.0,BKK,Urban,Home,57,wifi,6000,High School,BKK,BKK7,3.25,3.5,3.0,3.0,4,Parents,Together,Doctoral,Doctoral,Father,Freelance,Freelance,720000,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.5,3.0,3.0,2.0,3.1,No,Yes,Medium
408,2019.0,2.0,18.0,BKK,Urban,Home,77,wifi,8000,High School,BKK,BKK10,1.75,2.0,1.75,1.75,4,Parents,Together,Bachelor,Bachelor,Father,Business,Private,810000,1.5,2.5,3.0,0.5,1.5,1.0,2.0,1.5,1.0,1.5,3.0,2.24,No,No,Medium
409,2019.0,2.0,19.0,BKK,Urban,Home,28,wifi,13000,Vocational School,BKK,BKK7,2.25,3.0,3.5,2.75,4,Parents,Together,Doctoral,Master,Mother,Freelance,Freelance,720000,2.5,2.5,3.0,1.5,1.5,3.0,3.0,2.0,2.0,2.5,2.0,2.54,No,Yes,Low
410,2019.0,2.0,0.0,S,Urban,Apartment,78,wifi,10000,High School,S,S2,2.0,2.5,2.0,3.0,4,Alone,Together,Bachelor,Master,Mother,Business,Public,980000,2.0,2.5,3.0,1.0,2.0,2.0,1.5,2.0,1.5,2.5,2.5,2.29,No,No,Low
411,2019.0,2.0,19.0,BKK,Urban,Home,65,wifi,14000,Vocational School,BKK,BKK1,3.25,3.0,3.25,1.75,3,Parents,Together,Doctoral,Doctoral,Father,Freelance,Private,1450000,3.0,2.5,4.0,2.0,3.5,2.5,3.0,3.5,3.0,3.0,2.5,3.17,No,No,Low
412,2019.0,2.0,18.0,BKK,Urban,Home,66,wifi,11000,Vocational School,BKK,BKK2,2.0,2.5,2.0,2.75,3,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Private,Freelance,570000,1.5,0.5,0.5,0.5,1.0,1.0,2.0,1.5,1.5,1.0,3.0,1.76,No,No,Medium
413,2019.0,2.0,18.0,BKK,Urban,Home,18,wifi,15000,High School,BKK,BKK4,1.5,1.75,1.75,2.0,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Business,1750000,1.5,1.0,1.5,0.0,1.5,1.5,1.5,1.0,1.0,2.0,1.0,1.65,No,No,High
416,2019.0,2.0,18.0,BKK,Urban,Apartment,41,wifi,8000,High School,BKK,BKK7,3.5,3.5,3.25,2.75,3,Alone,Apart,Master,Doctoral,Father,Private,Freelance,960000,3.0,2.5,3.5,1.5,2.5,2.0,3.5,3.0,3.0,3.5,1.0,2.9,No,No,High
417,2019.0,2.0,19.0,BKK,Urban,Home,59,wifi,14000,Vocational School,BKK,BKK4,2.0,1.75,1.75,1.5,2,Mom or Dad,Apart,Master,Bachelor,Father,Private,Public,750000,2.0,1.5,1.5,1.0,2.5,1.0,2.0,2.0,1.5,2.5,3.5,2.21,No,No,Medium
420,2019.0,3.0,0.0,E,Urban,Apartment,82,mobile,15000,High School,E,E1,1.75,1.75,1.75,1.75,3,Alone,Together,Master,Master,Mother,Business,Freelance,2360000,1.5,1.0,1.0,0.5,1.5,1.0,1.5,2.0,1.0,1.0,3.5,1.83,No,No,Medium
422,2019.0,2.0,0.0,E,Urban,Apartment,34,wifi,15000,High School,E,E1,3.25,2.75,3.5,3.5,4,Alone,Together,Bachelor,Vocational,Father,Freelance,Public,890000,3.0,3.0,4.0,2.0,2.0,2.5,3.0,3.0,2.0,3.5,3.0,3.12,No,No,Medium
423,2019.0,3.0,0.0,S,Urban,Apartment,21,mobile,6000,High School,S,S10,2.0,1.75,2.5,2.0,3,Alone,Together,Master,Bachelor,Mother,Public,Freelance,660000,2.0,1.5,1.5,1.0,2.0,1.5,2.0,2.5,1.0,1.5,3.0,2.18,No,No,Low
424,2019.0,3.0,18.0,BKK,Urban,Home,76,wifi,13000,High School,BKK,BKK4,1.5,1.75,1.75,2.5,3,Parents,Together,Doctoral,Doctoral,Father,Freelance,Public,1190000,1.5,1.0,2.0,0.5,2.5,3.0,2.5,2.0,1.5,2.0,4.0,2.4,No,No,Low
426,2019.0,2.0,0.0,S,Urban,Apartment,62,mobile,6000,High School,BKK,BKK5,1.5,1.75,2.75,3.5,3,Roommates,Together,Master,Master,Father,Business,Public,680000,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.5,1.0,1.0,3.0,1.5,No,No,Low
427,2019.0,3.0,4.0,NE,Urban,Apartment,12,wifi,15000,Vocational School,NE,NE4,2.25,2.5,3.5,3.0,4,Alone,Together,Master,Doctoral,Mother,Freelance,Private,1860000,2.0,2.5,3.0,1.5,3.0,1.5,2.5,2.5,1.0,2.5,1.5,2.5,No,No,High
429,2019.0,2.0,18.0,BKK,Urban,Home,85,mobile,10000,Vocational School,BKK,BKK7,3.25,3.25,2.75,2.75,4,Parents,Together,Primary,High School,Father,Private,Private,380000,2.5,2.0,2.5,2.0,3.5,2.5,3.0,3.0,2.0,3.0,2.5,2.65,No,Yes,High
433,2019.0,2.0,18.0,BKK,Urban,Home,24,mobile,11000,High School,BKK,BKK9,3.25,3.75,1.75,2.0,3,Alone,Together,Doctoral,Doctoral,Mother,Business,Public,1280000,3.0,3.0,3.5,2.5,3.0,1.5,3.0,3.0,3.0,3.0,4.0,3.13,No,No,Medium
435,2019.0,1.0,3.0,BKK,Urban,Home,72,wifi,6000,Vocational School,BKK,BKK8,2.25,2.25,2.0,1.5,3,Mom or Dad,Apart,Master,Master,Mother,Business,Business,680000,2.0,2.0,1.5,1.0,1.5,1.0,2.5,2.0,1.0,3.5,3.5,2.31,No,No,No
436,2019.0,1.0,19.0,BKK,Urban,Home,27,wifi,15000,Vocational School,BKK,BKK2,3.5,3.25,3.25,3.75,3,Parents,Together,Bachelor,Master,Father,Freelance,Freelance,3460000,3.0,3.0,3.5,2.0,2.5,2.5,3.0,4.0,3.0,2.5,4.0,3.13,Yes,No,Medium
437,2019.0,2.0,3.0,E,Urban,Apartment,28,wifi,4000,High School,E,E7,3.5,3.75,2.75,3.5,4,Alone,Together,Primary,Primary,Mother,Public,Business,150000,3.0,3.5,3.5,2.0,3.5,4.0,3.5,3.0,1.5,3.0,0.5,3.06,No,No,Medium
438,2019.0,2.0,18.0,BKK,Urban,Home,78,mobile,6000,Vocational School,BKK,BKK2,2.5,2.75,3.0,2.75,4,Parents,Together,Master,Doctoral,Father,Private,Private,740000,2.0,2.5,2.5,1.0,2.0,3.0,2.5,2.0,1.5,2.0,2.5,2.36,No,No,No
439,2019.0,2.0,18.0,BKK,Urban,Home,41,mobile,15000,High School,BKK,BKK1,3.25,2.0,3.25,3.75,4,Parents,Together,Bachelor,Bachelor,Mother,Public,Business,2330000,3.0,2.5,3.5,2.0,3.0,1.5,3.0,3.5,3.0,4.0,3.0,2.94,No,No,Low
440,2019.0,2.0,19.0,BKK,Urban,Home,53,mobile,9000,Vocational School,BKK,BKK5,1.75,1.75,2.0,2.5,4,Parents,Together,Bachelor,Bachelor,Father,Private,Private,360000,1.5,1.0,1.0,0.5,2.0,2.5,1.5,1.5,1.0,1.5,2.0,1.85,No,No,Medium
441,2019.0,2.0,18.0,BKK,Urban,Apartment,67,mobile,11000,Vocational School,BKK,BKK6,2.0,1.75,2.5,1.75,3,Roommates,Together,Primary,Primary,Mother,Freelance,Private,580000,1.5,1.5,2.0,0.0,1.5,1.0,1.5,2.0,1.0,2.0,1.0,1.76,No,No,High
442,2019.0,2.0,0.0,E,Urban,Apartment,86,mobile,7000,Vocational School,E,E9,1.75,1.75,1.75,2.5,2,Alone,Apart,Master,Doctoral,Mother,Public,Freelance,640000,1.5,1.0,1.0,1.0,3.0,0.0,2.0,1.5,0.0,2.0,2.5,1.73,No,No,High
443,2019.0,3.0,3.0,S,Urban,Apartment,5,wifi,15000,Vocational School,S,S9,2.75,3.0,2.5,3.0,3,Alone,Together,Doctoral,Doctoral,Mother,Public,Business,2560000,2.5,2.5,2.5,2.0,3.0,3.5,3.0,2.5,2.0,3.0,2.5,2.96,No,No,High
444,2019.0,2.0,18.0,BKK,Urban,Home,21,wifi,7000,High School,BKK,BKK8,1.5,2.0,1.75,1.75,5,Parents,Together,Bachelor,Vocational,Mother,Freelance,Freelance,800000,1.0,1.5,1.5,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.62,No,No,High
445,2019.0,2.0,3.0,BKK,Urban,Home,6,wifi,5000,Vocational School,BKK,BKK9,2.25,2.0,2.0,1.75,3,Parents,Together,Doctoral,Doctoral,Father,Public,Business,630000,2.0,1.5,2.5,1.5,3.0,1.0,2.5,2.5,1.5,2.0,4.0,2.47,No,No,Medium
446,2019.0,2.0,18.0,BKK,Urban,Home,29,wifi,14000,High School,BKK,BKK9,2.25,1.75,2.25,2.75,4,Parents,Together,Primary,High School,Father,Business,Business,550000,2.0,2.0,3.0,1.5,2.5,2.0,1.5,1.5,1.5,2.0,3.5,2.26,No,No,High
447,2019.0,2.0,0.0,E,Rural,Apartment,46,wifi,11000,High School,BKK,BKK1,2.25,2.5,1.75,2.0,4,Alone,Together,Master,Master,Father,Private,Business,950000,2.0,2.0,2.5,0.5,1.0,0.5,2.0,2.0,1.0,2.5,2.5,2.11,No,No,No
448,2019.0,2.0,0.0,NE,Rural,Apartment,87,mobile,4000,High School,BKK,BKK7,2.75,2.5,2.5,3.5,4,Roommates,Together,Bachelor,Master,Father,Freelance,Freelance,150000,2.5,1.5,2.0,1.5,3.0,1.0,2.5,2.5,2.5,3.0,2.0,2.59,No,No,No
449,2019.0,2.0,18.0,BKK,Urban,Home,32,mobile,10000,Vocational School,BKK,BKK8,1.75,1.75,1.75,2.0,3,Parents,Together,Doctoral,Doctoral,Mother,Freelance,Freelance,1160000,1.5,1.5,2.5,1.0,1.5,0.5,1.0,1.0,0.0,2.0,1.0,1.55,No,No,Medium
450,2019.0,3.0,3.0,E,Rural,Home,37,wifi,15000,High School,BKK,BKK5,2.5,3.0,2.75,3.0,4,Parents,Together,Doctoral,Doctoral,Father,Business,Public,1250000,2.5,2.5,2.5,2.0,3.0,3.5,3.0,2.5,2.0,2.5,2.5,2.84,Yes,No,High
451,2019.0,2.0,18.0,BKK,Urban,Home,60,wifi,9000,Vocational School,BKK,BKK10,2.0,2.0,2.0,1.75,3,Parents,Together,Doctoral,Doctoral,Mother,Private,Private,1080000,2.0,1.5,2.0,1.0,2.5,3.0,2.0,2.0,3.0,2.5,1.5,2.26,No,No,Medium
452,2019.0,2.0,3.0,E,Urban,Apartment,18,mobile,7000,High School,E,E1,1.75,1.75,3.25,1.75,2,Alone,Apart,Doctoral,Doctoral,Mother,Business,Private,780000,1.5,1.5,3.0,1.0,2.0,2.0,1.5,1.0,1.0,1.5,2.5,1.93,No,No,No
453,2019.0,2.0,0.0,NE,Urban,Apartment,108,wifi,14000,Vocational School,BKK,BKK9,2.5,2.0,2.75,3.0,3,Roommates,Together,Master,Bachelor,Father,Freelance,Freelance,1650000,2.5,2.0,2.5,1.5,2.0,1.0,2.5,2.5,2.5,3.0,4.0,2.64,No,No,Low
454,2019.0,2.0,4.0,BKK,Urban,Home,51,wifi,7000,Vocational School,BKK,BKK10,3.0,2.75,3.0,2.5,3,Parents,Together,High School,Primary,Father,Private,Public,510000,2.5,2.5,4.0,1.0,2.5,1.5,2.5,2.5,3.5,4.0,1.0,2.63,No,Yes,Low
455,2019.0,2.0,4.0,BKK,Urban,Home,96,mobile,8000,High School,BKK,BKK8,1.75,2.25,1.75,1.75,3,Mom or Dad,Apart,Bachelor,Master,Mother,Freelance,Freelance,590000,1.5,1.5,2.5,0.5,2.0,0.0,1.0,1.5,2.0,1.5,1.0,1.78,No,No,High
456,2019.0,2.0,0.0,S,Urban,Apartment,32,wifi,15000,High School,S,S3,3.5,3.0,3.5,3.75,3,Alone,Together,Bachelor,Vocational,Mother,Freelance,Business,2300000,3.0,3.0,3.5,2.0,3.0,1.0,3.5,3.0,3.0,3.5,2.5,2.95,No,No,Low
457,2019.0,3.0,18.0,BKK,Urban,Home,29,wifi,12000,High School,BKK,BKK2,1.5,1.75,1.75,1.75,3,Parents,Together,Bachelor,Vocational,Mother,Private,Public,890000,1.5,1.0,2.0,0.0,0.5,1.0,1.5,2.0,0.0,2.5,1.5,1.65,No,No,Low
458,2019.0,3.0,0.0,BKK,Urban,Apartment,55,wifi,10000,High School,BKK,BKK10,2.5,2.25,2.5,2.25,4,Alone,Together,Bachelor,Master,Father,Freelance,Freelance,1160000,2.5,2.0,2.0,1.5,2.5,2.0,2.0,2.5,1.5,3.0,1.0,2.38,No,No,Medium
459,2019.0,3.0,3.0,E,Urban,Apartment,48,wifi,15000,High School,E,E3,3.5,3.75,3.5,2.0,3,Alone,Together,Doctoral,Doctoral,Father,Business,Freelance,3180000,3.0,3.0,3.5,2.0,3.0,2.0,2.5,3.5,3.0,2.5,2.5,2.87,Yes,No,Medium
460,2019.0,2.0,0.0,S,Urban,Apartment,117,mobile,12000,High School,S,S5,3.5,3.75,3.5,3.75,4,Alone,Together,Master,Bachelor,Father,Private,Freelance,740000,3.0,3.0,3.0,2.5,3.0,2.0,3.0,3.5,2.5,3.5,4.0,3.21,No,No,Medium
461,2019.0,2.0,18.0,BKK,Urban,Home,56,wifi,10000,Vocational School,BKK,BKK6,3.0,2.75,3.5,2.75,4,Parents,Together,Doctoral,Doctoral,Father,Public,Private,1120000,3.0,3.5,4.0,2.5,3.5,2.5,3.0,3.5,2.0,3.0,1.5,3.08,No,No,Low
463,2019.0,2.0,19.0,BKK,Urban,Home,56,wifi,8000,High School,BKK,BKK7,2.25,1.75,2.75,2.75,3,Parents,Together,Doctoral,Doctoral,Father,Private,Business,940000,2.0,2.5,3.0,1.0,2.0,2.5,2.0,1.5,2.0,2.0,2.0,2.36,No,Yes,Medium
464,2019.0,2.0,4.0,S,Urban,Apartment,55,wifi,10000,High School,S,S4,3.25,3.25,3.0,3.25,3,Alone,Together,Bachelor,Bachelor,Father,Business,Freelance,730000,3.0,3.0,3.0,2.0,3.5,2.5,3.0,2.5,2.0,3.0,2.5,3.01,No,No,No
466,2019.0,2.0,18.0,BKK,Urban,Home,90,wifi,15000,High School,BKK,BKK10,3.25,3.25,2.5,3.25,3,Parents,Together,Master,Master,Father,Public,Public,1980000,3.0,3.5,4.0,2.0,3.0,2.5,3.0,3.0,3.5,3.5,2.0,3.25,Yes,No,Medium
467,2019.0,3.0,3.0,S,Urban,Apartment,90,wifi,15000,High School,S,S1,2.75,2.25,3.0,2.5,4,Roommates,Together,Bachelor,Vocational,Father,Business,Public,2560000,2.5,3.0,4.0,2.0,3.0,2.0,3.0,2.5,2.0,2.5,3.0,2.97,Yes,No,No
469,2019.0,3.0,18.0,BKK,Urban,Home,63,mobile,13000,High School,BKK,BKK2,2.25,2.5,2.25,2.75,3,Parents,Together,Bachelor,Vocational,Mother,Freelance,Public,1020000,2.0,3.0,4.0,1.5,3.5,0.5,2.5,2.0,1.5,3.5,2.5,2.62,No,No,High
471,2019.0,2.0,18.0,BKK,Urban,Home,43,wifi,6000,Vocational School,BKK,BKK10,1.75,2.75,2.0,2.75,3,Parents,Together,Master,Doctoral,Father,Public,Freelance,750000,1.0,0.0,1.0,0.5,1.5,0.0,1.0,1.0,0.0,1.5,2.0,1.37,No,No,High
472,2019.0,2.0,18.0,BKK,Urban,Home,43,wifi,14000,Vocational School,BKK,BKK2,1.5,1.75,1.75,1.75,4,Parents,Together,Doctoral,Doctoral,Mother,Freelance,Public,760000,1.0,1.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.0,2.5,1.38,No,No,Low
473,2019.0,3.0,18.0,BKK,Urban,Home,48,wifi,8000,High School,BKK,BKK9,2.75,3.0,3.25,3.0,3,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Freelance,Freelance,960000,2.5,2.0,2.0,2.0,3.5,2.0,3.0,3.0,2.5,3.0,2.0,2.67,No,No,High
474,2019.0,2.0,18.0,BKK,Urban,Home,21,mobile,11000,Vocational School,BKK,BKK7,2.25,2.5,2.0,2.25,4,Parents,Together,Master,Master,Father,Public,Public,830000,2.0,3.0,3.0,0.5,2.0,1.5,2.0,1.5,2.0,2.5,0.5,2.31,No,Yes,Low
476,2019.0,2.0,18.0,BKK,Urban,Home,67,wifi,15000,Vocational School,BKK,BKK7,2.0,2.0,1.75,3.0,4,Parents,Together,Doctoral,Doctoral,Mother,Public,Freelance,1960000,1.5,1.5,2.0,0.5,1.0,2.0,1.0,1.5,1.0,1.5,1.5,1.89,No,No,High
478,2019.0,2.0,3.0,S,Rural,Apartment,63,wifi,15000,High School,S,S7,3.25,3.5,3.75,2.75,4,Alone,Together,Master,Bachelor,Father,Freelance,Public,2770000,3.0,3.0,3.5,2.5,4.0,3.0,4.0,3.0,1.5,2.5,2.5,3.11,Yes,No,High
479,2019.0,2.0,18.0,BKK,Urban,Home,7,wifi,10000,Vocational School,BKK,BKK9,1.5,1.75,1.75,1.75,3,Parents,Together,Doctoral,Master,Mother,Public,Private,1160000,1.5,1.5,3.0,0.0,0.5,1.5,1.5,1.5,1.0,2.5,3.5,2.0,No,No,High
481,2019.0,3.0,18.0,BKK,Urban,Home,33,wifi,8000,High School,BKK,BKK9,3.5,3.0,3.75,3.25,3,Parents,Together,Doctoral,Doctoral,Mother,Public,Freelance,650000,3.0,3.0,3.5,1.5,2.0,3.5,3.0,4.0,2.5,2.5,2.5,2.93,Yes,No,Low
482,2019.0,2.0,19.0,BKK,Urban,Home,29,wifi,9000,Vocational School,BKK,BKK10,2.5,1.5,2.25,2.75,3,Mom or Dad,Apart,Bachelor,Vocational,Mother,Freelance,Public,740000,2.5,2.0,1.5,1.5,2.5,1.5,2.5,2.5,2.5,2.5,3.0,2.51,No,No,Low
483,2019.0,2.0,19.0,BKK,Urban,Apartment,93,mobile,7000,Vocational School,BKK,BKK2,2.5,2.75,2.0,3.0,3,Alone,Together,Bachelor,Vocational,Mother,Public,Private,780000,1.5,1.0,1.0,1.0,2.0,1.0,1.5,1.5,1.0,1.5,2.0,1.91,No,No,Low
484,2019.0,2.0,18.0,BKK,Urban,Home,104,wifi,8000,Vocational School,BKK,BKK5,1.5,1.75,1.75,2.0,3,Parents,Together,Doctoral,Doctoral,Mother,Freelance,Business,990000,1.0,0.5,1.0,0.0,0.5,1.0,1.5,1.0,1.0,1.0,1.5,1.29,No,No,Low
485,2019.0,3.0,0.0,S,Urban,Home,63,mobile,14000,High School,S,S2,2.5,2.75,2.25,2.5,3,Parents,Together,Master,Doctoral,Father,Public,Private,1690000,2.5,2.0,3.0,1.5,1.5,2.0,3.0,3.0,1.5,2.0,3.0,2.55,No,No,Medium
486,2019.0,3.0,0.0,E,Urban,Apartment,90,wifi,15000,High School,E,E10,2.25,2.75,2.5,2.75,4,Alone,Together,Master,Doctoral,Father,Business,Public,1760000,2.0,2.0,3.0,1.0,2.0,2.5,2.5,2.0,1.5,3.0,2.0,2.3,No,No,High
488,2019.0,1.0,18.0,BKK,Urban,Home,40,wifi,15000,Vocational School,BKK,BKK7,3.5,3.5,3.5,3.0,2,Mom or Dad,Apart,Master,Master,Father,Public,Public,1660000,3.5,2.5,3.0,3.0,4.0,3.5,3.5,3.5,2.0,3.0,2.0,3.3,No,No,Low
489,2019.0,1.0,18.0,BKK,Urban,Home,83,wifi,7000,Vocational School,BKK,BKK7,3.0,3.5,2.75,3.5,3,Parents,Together,Bachelor,Master,Father,Public,Business,850000,2.5,2.0,2.0,1.5,2.0,2.0,3.0,2.5,2.0,2.5,1.5,2.44,No,No,Medium
