Student_ID,Year_of_Entry,TCAS_channels_,Gender,Age,Years_Living_in_BKK,Hometown REGION,Address_Type,Where_to_stay,Time_spent_for_traveling,InternetAccess_at_Home,Living_expenses_,Type_of_prior_school,Prior_School_Province REGION,School name,Math,Physics_,Chemistry_,Biology_,Family_Size,Stay_with,Family_status,Father_Education,Mother_Education,guardian,mother's_job,father's_job,Household_income,Calculus_1,Calculus_2,Calculus_3,Physics_1,Physics_2,Chemistry_,Statistics_,Computer_Programming,Thermodynamics_,Engineering_Materials_,Engineering_Drawing,University_GPAx 1st year,Scholarship : Excellent Performance,Scholarship : Financial Aid,Participation_on_Activities
0416,2019,3,Female,19,0,NE,Urban,Apartment,37,Mobile,6000,High School,NE,NE7,2,3,2.5,2,3,Alone,Together,Bachelor,Bachelor,Father,Private,Business,250000,2,2.5,3,2.5,2,1,2.5,2,1,2.5,3.5,2.55,No,No,Low
0417,2019,2,Male,18,18,BKK,Urban,Home,109,Wifi,33000,High School,BKK,BKK10,4,2,2,2,3,Parents,Together,Doctoral,Master,Father,Freelance,Freelance,3950000,3.5,4,4,4,4,2.5,3.5,4,2.5,3.5,2,3.37,No,No,High
0418,2019,3,Male,18,18,BKK,Urban,Apartment,82,Mobile,16000,Vocational School,BKK,BKK3,2,3,2.5,2,4,Alone,Together,Master,Doctoral,Mother,Public,Business,620000,2,2.5,4,2,2,2,2,2,1,3,3.5,2.45,No,No,Low
0419,2019,3,Male,18,18,BKK,Urban,Apartment,46,Wifi,13000,Vocational School,BKK,BKK6,4,4,3.5,2,2,Alone,Apart,Bachelor,Bachelor,Father,Public,Public,1220000,3,3,3.5,4,4,3,3.5,3.5,2,3.5,2,3.22,No,No,Medium
0420,2019,2,Male,18,18,BKK,Urban,Home,74,Wifi,45000,High School,BKK,BKK3,3,2.5,3,4,4,Parents,Together,Doctoral,Doctoral,Mother,Freelance,Freelance,5400000,3,3,4,3,4,3,3,3,3,2.5,3,3.25,No,No,No
0421,2019,3,Male,19,0,NE,Urban,Home,27,Wifi,4000,High School,NE,NE10,3,3.5,4,2.5,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Public,250000,2.5,2.5,2.5,2.5,3,2.5,3.5,2.5,2.5,1.5,1,2.49,No,Yes,Low
0422,2019,2,Female,18,18,BKK,Urban,Home,58,Wifi,8000,High School,BKK,BKK2,2,2.5,2,3.5,4,Parents,Together,Doctoral,Doctoral,Father,Freelance,Private,950000,1.5,1,0.5,1,1,3.5,2,1.5,1.5,2,1,1.73,No,No,Medium
0423,2019,2,Female,18,0,NE,Rural,Apartment,5,Mobile,9000,High School,NE,NE5,4,2,4,4,3,Roommates,Together,Doctoral,Doctoral,Father,Business,Public,660000,3.5,3.5,4,4,4,4,3.5,3,3,3.5,3,3.54,No,No,Low
0424,2019,2,Male,18,18,BKK,Urban,Home,45,Wifi,7000,High School,BKK,BKK4,2.5,3.5,3,3,4,Parents,Together,Master,Doctoral,Father,Public,Freelance,870000,2.5,2,3,2,1.5,2,3.5,2.5,1.5,2.5,1,2.54,No,No,Low
0425,2019,3,Female,18,18,BKK,Urban,Home,10,Wifi,10000,Vocational School,BKK,BKK1,3.5,3,2.5,2.5,3,Parents,Together,Master,Bachelor,Father,Public,Business,840000,3.5,4,4,3,2.5,3,3.5,4,2.5,3.5,3.5,3.41,No,No,Medium
0426,2019,3,Female,18,18,BKK,Urban,Home,85,Wifi,34000,High School,BKK,BKK3,2.5,2,4,2.5,5,Parents,Together,Bachelor,Master,Father,Public,Public,4110000,2,1,2,2.5,2.5,0.5,2.5,2,1,3,2.5,2.06,No,No,Medium
0427,2019,2,Female,18,18,BKK,Urban,Home,59,Mobile,16000,Vocational School,BKK,BKK10,2.5,2.5,3.5,3,3,Mom or Dad,Apart,Master,Master,Mother,Private,Freelance,630000,2.5,2,2.5,3,3,1,3,3,0.5,3.5,0.5,2.51,No,No,Medium
0428,2019,3,Male,18,18,BKK,Urban,Home,44,Mobile,13000,Vocational School,BKK,BKK5,2.5,3,2.5,3,3,Parents,Together,Doctoral,Master,Father,Freelance,Business,710000,2.5,2.5,2.5,2.5,2.5,1.5,2.5,2,2,3,2.5,2.59,No,No,High
0429,2019,2,Male,18,18,BKK,Urban,Home,82,Wifi,13000,High School,BKK,BKK6,4,3.5,3.5,2.5,3,Parents,Together,Bachelor,Bachelor,Mother,Freelance,Freelance,1220000,3.5,2,2.5,3.5,4,4,4,3,3.5,3.5,3.5,3.49,No,No,Low
0430,2019,2,Male,18,3,BKK,Urban,Home,14,Wifi,13000,High School,BKK,BKK2,2.5,4,3.5,3,3,Parents,Together,Doctoral,Doctoral,Mother,Business,Private,800000,2,2,2,2,1.5,2,1.5,2.5,2,1.5,1.5,1.99,No,No,High
0431,2019,3,Male,18,18,BKK,Urban,Home,11,Mobile,13000,High School,BKK,BKK6,3,4,3,3.5,3,Parents,Together,Doctoral,Doctoral,Father,Freelance,Business,1510000,2.5,1.5,2,2.5,3.5,2,2.5,2.5,4,2.5,3.5,2.84,No,No,Low
0432,2019,3,Male,18,18,BKK,Urban,Home,70,Mobile,11000,High School,BKK,BKK7,3,3,2,2,3,Parents,Together,Bachelor,Vocational,Father,Private,Business,440000,3,2.5,3,3,2.5,2.5,2.5,2.5,3,3.5,4,2.95,No,No,Low
0433,2019,3,Female,19,19,BKK,Urban,Home,68,Wifi,31000,Vocational School,BKK,BKK7,2.5,4,2.5,2.5,3,Parents,Together,Bachelor,Master,Mother,Freelance,Business,3700000,2.5,2,2,3,3.5,2.5,2.5,3.5,2,3,4,2.82,No,No,Medium
0434,2019,2,Male,18,18,BKK,Urban,Home,23,Wifi,10000,High School,BKK,BKK7,2,2.5,2.5,3.5,4,Parents,Together,Bachelor,Bachelor,Mother,Public,Business,1230000,1.5,1,1,1.5,1.5,0.5,1.5,1.5,0,2.5,3.5,1.95,No,No,Medium
0435,2019,2,Female,18,0,NE,Urban,Apartment,89,Wifi,32000,High School,BKK,BKK5,2.5,4,4,2,3,Alone,Together,Master,Master,Father,Public,Private,3840000,2.5,2.5,2.5,2.5,2.5,2,3,3,3.5,2.5,3.5,2.72,No,No,High
0436,2019,2,Male,19,0,S,Urban,Apartment,52,Wifi,7000,Vocational School,S,S1,4,2.5,2,2.5,3,Alone,Together,Bachelor,Master,Father,Public,Freelance,860000,3.5,3.5,4,4,4,3,3,3,2.5,3,2.5,3.4,No,No,Medium
0437,2019,2,Female,18,0,S,Urban,Apartment,7,Wifi,8000,High School,S,S2,2.5,3.5,4,3.5,3,Roommates,Apart,Doctoral,Master,Father,Private,Freelance,990000,2.5,3,3.5,2.5,3,3,3,2.5,3,3.5,1.5,2.99,No,No,Low
0438,2019,3,Female,18,18,BKK,Urban,Home,27,Wifi,9000,Vocational School,BKK,BKK8,4,2.5,2,3,4,Parents,Together,High School,High School,Mother,Private,Business,370000,3.5,2.5,3,4,4,3.5,4,3.5,3.5,4,3.5,3.61,No,Yes,High
0439,2019,3,Male,18,3,N,Urban,Apartment,7,Wifi,6000,High School,N,N8,2,3.5,2,3.5,3,Alone,Apart,Bachelor,Master,Mother,Freelance,Public,250000,2,2,1.5,2,1.5,1.5,2.5,2.5,2,1.5,3,2.14,No,No,High
0440,2019,3,Female,18,0,S,Urban,Apartment,62,Wifi,16000,Vocational School,S,S1,4,3.5,2,2.5,4,Alone,Together,Master,Bachelor,Father,Business,Freelance,1080000,3,3,3,3.5,3,2.5,3,3.5,3.5,3,3,3.11,Yes,No,Medium
0441,2019,2,Female,18,18,BKK,Urban,Apartment,44,Wifi,39000,Vocational School,BKK,BKK10,2,4,2.5,3.5,3,Alone,Apart,Master,Doctoral,Mother,Public,Public,4670000,2,3,3.5,2.5,3,2.5,2.5,1.5,1,1.5,3.5,2.56,No,No,High
0442,2019,2,Female,18,18,BKK,Urban,Home,8,Wifi,4000,High School,BKK,BKK3,2.5,3,2.5,3.5,2,Mom or Dad,Apart,High School,Vocational,Mother,Business,Private,250000,2,1,1.5,3,3,1,2.5,2.5,1,2.5,4,2.32,No,No,High
0443,2019,2,Female,19,4,N,Urban,Apartment,58,Mobile,14000,High School,N,N3,2.5,3.5,4,3,4,Alone,Together,Bachelor,Vocational,Father,Business,Private,620000,2.5,2.5,2.5,2.5,2,3,3,2.5,2.5,3.5,3,2.7,No,No,Medium
0444,2019,2,Female,18,3,S,Urban,Apartment,80,Wifi,33000,High School,S,S2,2,2.5,3.5,3.5,4,Alone,Together,Doctoral,Master,Father,Private,Private,3980000,1.5,1.5,1.5,2,1.5,1,1.5,2.5,1,1.5,3,2.02,No,No,High
0445,2019,2,Male,18,3,BKK,Urban,Home,27,Wifi,2000,Vocational School,BKK,BKK4,3,3.5,3,2,4,Parents,Together,High School,High School,Father,Private,Public,280000,2.5,1.5,2.5,3,3.5,3,2,2,1,3,4,2.61,No,No,No
0446,2019,2,Female,18,18,BKK,Urban,Home,64,Wifi,31000,Vocational School,BKK,BKK8,2.5,3.5,2.5,2.5,4,Parents,Together,Doctoral,Master,Father,Business,Business,3740000,2.5,1.5,2,2.5,2,2,3,2,3,3,3,2.72,No,No,Low
0447,2019,3,Male,19,0,NE,Urban,Apartment,15,Wifi,32000,High School,BKK,BKK5,3,4,2.5,2.5,3,Alone,Together,Bachelor,Master,Father,Private,Business,3870000,3,2.5,3,3,3.5,2,3.5,3,2,3.5,2.5,2.93,No,No,Medium
0448,2019,3,Female,18,0,S,Urban,Apartment,47,Mobile,10000,High School,S,S1,2.5,3.5,4,4,3,Alone,Together,Master,Master,Mother,Business,Public,690000,2,2,2,2,1.5,1,2,2,0,2.5,2.5,2.17,No,No,Medium
0449,2019,2,Male,18,0,S,Rural,Apartment,30,Mobile,34000,Vocational School,S,S9,3.5,2.5,2.5,2.5,2,Alone,Apart,Master,Doctoral,Mother,Freelance,Private,4030000,3.5,3,2.5,3.5,3.5,2,3.5,3.5,2,3.5,2,2.9,No,No,High
0450,2019,2,Male,18,0,N,Rural,Apartment,41,Wifi,47000,High School,N,N1,2,2.5,3,2,4,Alone,Together,Master,Master,Mother,Business,Business,5670000,2,1,1,2.5,2,1.5,2.5,2,2.5,1.5,1.5,2.03,No,No,High
0451,2019,3,Male,18,3,S,Urban,Apartment,73,Mobile,11000,High School,S,S6,2,2,2.5,3.5,4,Roommates,Together,High School,Primary,Father,Freelance,Private,430000,1.5,2.5,2.5,2,2,1,1,1.5,1,1.5,2.5,2.05,No,No,High
0452,2019,3,Male,18,0,N,Urban,Apartment,18,Wifi,10000,High School,N,N10,4,2,4,3.5,2,Alone,Apart,Doctoral,Doctoral,Mother,Business,Public,1160000,4,4,4,4,4,3.5,4,4,3.5,4,2.5,3.78,No,No,Medium
0453,2019,3,Male,18,18,BKK,Urban,Apartment,48,Wifi,6000,High School,BKK,BKK10,4,2,4,3.5,4,Roommates,Together,Primary,Primary,Mother,Freelance,Freelance,250000,4,4,3.5,4,3.5,3,3.5,4,4,4,4,3.78,No,No,Medium
0454,2019,2,Male,18,0,S,Urban,Apartment,84,Mobile,11000,High School,S,S6,4,3,3,3,3,Alone,Together,Vocational,High School,Mother,Private,Public,520000,3.5,2.5,3,3.5,3,3,3,3,3.5,4,2,3.25,No,No,High
0455,2019,2,Female,18,0,S,Rural,Apartment,44,Wifi,9000,High School,S,S6,3.5,3.5,2.5,3,4,Alone,Together,High School,Vocational,Father,Public,Business,340000,3,2.5,2.5,3.5,4,3.5,3,2.5,2.5,3.5,0.5,2.93,Yes,No,No
0456,2019,3,Male,18,18,BKK,Urban,Home,59,Wifi,43000,High School,BKK,BKK10,3.5,4,3,3.5,3,Parents,Together,Doctoral,Master,Father,Business,Freelance,5130000,2.5,1.5,1.5,3,2.5,2,2.5,2.5,1.5,2,2.5,2.3,No,No,Medium
0457,2019,2,Male,19,0,NE,Rural,Apartment,15,Mobile,8000,Vocational School,BKK,BKK5,3.5,3,4,3.5,3,Alone,Together,Bachelor,Master,Mother,Business,Freelance,700000,3,3,4,3.5,3.5,1.5,3.5,3,2.5,4,3.5,3.2,No,No,Medium
0458,2019,3,Male,18,0,N,Urban,Apartment,77,Wifi,9000,High School,N,N8,2.5,3.5,2,2,3,Alone,Together,Bachelor,Vocational,Mother,Freelance,Private,1060000,2.5,2.5,2,3,3,2.5,3,3,2,2,2.5,2.58,No,No,Low
0459,2019,3,Female,19,19,BKK,Urban,Home,88,Wifi,43000,High School,BKK,BKK4,2.5,3,3.5,4,3,Parents,Together,Doctoral,Doctoral,Father,Public,Freelance,5200000,2.5,3,3.5,3,2.5,2,3,2.5,3.5,3,1.5,2.88,Yes,No,Medium
0460,2019,3,Male,18,0,N,Rural,Apartment,61,Wifi,17000,Vocational School,BKK,BKK2,4,2.5,4,3.5,3,Alone,Together,Doctoral,Doctoral,Mother,Private,Business,1080000,3.5,3.5,3.5,3.5,2,3.5,4,3.5,3,3.5,4,3.49,No,No,Medium
0461,2019,2,Female,18,3,BKK,Urban,Home,106,Wifi,48000,Vocational School,BKK,BKK5,2,4,3,2.5,3,Parents,Together,Bachelor,Vocational,Father,Freelance,Freelance,5780000,2,1.5,2.5,2.5,1.5,0.5,2,2.5,1,1.5,4,2.31,No,No,Low
0462,2019,2,Female,19,0,S,Rural,Apartment,76,Mobile,6000,High School,S,S10,2.5,2,4,3.5,4,Roommates,Together,High School,Vocational,Father,Freelance,Business,250000,2.5,3,3,2.5,3,1,3.5,2.5,2,2.5,3,2.69,No,No,High
0463,2019,2,Male,19,0,S,Urban,Apartment,48,Wifi,49000,High School,BKK,BKK4,2.5,2.5,2,3.5,3,Alone,Together,Doctoral,Doctoral,Mother,Business,Freelance,5830000,2,2,1.5,2.5,3,0.5,2.5,2.5,1.5,1.5,3.5,2.29,No,No,Low
0464,2019,3,Female,18,0,S,Rural,Home,30,Mobile,8000,High School,S,S1,3.5,3,4,2.5,3,Parents,Together,Primary,Primary,Father,Public,Business,310000,3,2.5,3,2.5,3,3,3,3.5,3,4,1.5,2.95,No,Yes,No
0465,2019,3,Male,18,18,BKK,Urban,Home,9,Mobile,12000,High School,BKK,BKK3,2.5,3.5,4,4,3,Mom or Dad,Apart,Bachelor,Master,Mother,Freelance,Private,600000,2,1,1,2,2.5,2,2,3,1,2,1,2.09,No,No,Medium
0466,2019,3,Male,18,18,BKK,Urban,Home,47,Wifi,11000,Vocational School,BKK,BKK5,3.5,4,3.5,3,3,Parents,Together,Doctoral,Master,Father,Public,Business,1310000,3,3,3,3,3,3.5,3,3,1.5,2.5,3,2.89,No,No,Medium
0467,2019,2,Female,18,0,S,Rural,Home,11,Wifi,15000,Vocational School,S,S6,3,3,2,2,3,Parents,Together,Master,Doctoral,Mother,Business,Private,850000,3,2.5,3,3,3.5,1,3.5,2.5,2.5,3.5,1.5,2.84,Yes,No,Medium
0468,2019,2,Female,18,0,N,Rural,Home,41,Mobile,9000,High School,N,N5,2.5,3,3,3.5,4,Parents,Together,Doctoral,Doctoral,Father,Business,Public,810000,2.5,1,1,2.5,3,3,2,2.5,2.5,2.5,3.5,2.66,No,No,High
0469,2019,2,Female,18,0,E,Rural,Apartment,38,Wifi,13000,High School,BKK,BKK4,2,2.5,4,3.5,4,Alone,Together,Bachelor,Bachelor,Mother,Public,Private,1110000,2,2.5,2,2,3,1.5,2,2,1.5,1,3.5,2.31,No,No,High
0470,2019,2,Male,18,0,S,Rural,Apartment,88,Wifi,9000,High School,BKK,BKK9,4,2.5,3.5,2.5,3,Alone,Together,Doctoral,Doctoral,Father,Public,Business,1090000,3.5,3,3,3.5,2.5,1,4,4,4,4,1.5,3.27,Yes,No,Low
0471,2019,3,Male,18,3,BKK,Urban,Home,86,Wifi,49000,Vocational School,BKK,BKK4,4,4,3,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Business,Private,5920000,3.5,3.5,3.5,3.5,3,2.5,3,3,2.5,3,1.5,2.87,No,No,No
0472,2019,2,Male,18,18,BKK,Urban,Home,26,Wifi,45000,High School,BKK,BKK4,2.5,2.5,2.5,2.5,4,Parents,Together,Bachelor,Bachelor,Father,Private,Business,5420000,2.5,2.5,2.5,2.5,2,2.5,2.5,2.5,0,3,3,2.51,No,No,Low
0473,2019,2,Female,19,4,S,Urban,Apartment,74,Wifi,34000,High School,S,S3,3.5,4,3.5,2,3,Roommates,Together,Bachelor,Vocational,Mother,Freelance,Business,4120000,3,3,3.5,3.5,4,3.5,3,2.5,2.5,3.5,3.5,3.32,No,No,Low
0474,2019,3,Male,19,19,BKK,Urban,Home,32,Wifi,7000,Vocational School,BKK,BKK3,3,2,3.5,2,4,Parents,Together,High School,Vocational,Mother,Public,Public,550000,3,3.5,3,3.5,3.5,1,2.5,4,2.5,3,3,3.12,No,No,No
0475,2019,2,Female,19,19,BKK,Urban,Home,34,Wifi,33000,High School,BKK,BKK7,3.5,2.5,2.5,3,3,Parents,Together,Master,Bachelor,Father,Freelance,Private,3900000,3,3.5,3,3.5,4,1,3.5,3,3,3,2.5,3.02,No,No,Medium
0476,2019,3,Female,19,19,BKK,Urban,Apartment,85,Wifi,43000,Vocational School,BKK,BKK4,2.5,2,2,2.5,3,Alone,Apart,Master,Doctoral,Mother,Public,Private,5150000,2.5,1.5,2,3,3,1.5,3,2.5,1.5,2,2,2.38,No,No,Medium
0477,2019,3,Female,18,0,N,Urban,Apartment,85,Wifi,8000,High School,N,N9,3,2,2.5,2.5,4,Alone,Together,High School,Vocational,Father,Private,Public,310000,3,2,2.5,3,2.5,3.5,4,3.5,2.5,3.5,3,3.18,No,No,Low
0478,2019,2,Female,18,3,S,Urban,Home,66,Wifi,42000,High School,S,S7,3,2.5,2,3.5,4,Parents,Together,Bachelor,Vocational,Father,Public,Freelance,4990000,3,3,3,3.5,3.5,4,3,3.5,2,3,1.5,2.94,No,No,No
0479,2019,3,Female,18,0,S,Urban,Apartment,83,Wifi,12000,High School,S,S1,4,2.5,3.5,3,5,Alone,Together,Master,Bachelor,Father,Private,Public,760000,3.5,3,3.5,3.5,3,4,3.5,3.5,3,3.5,3.5,3.41,No,No,Medium
0480,2019,3,Male,18,18,BKK,Urban,Home,86,Mobile,9000,High School,BKK,BKK4,3.5,3,2.5,3,2,Mom or Dad,Apart,Primary,Primary,Mother,Private,Freelance,350000,3,3,3,3,3.5,3,3.5,3.5,0.5,4,3,3.12,Yes,No,High
0481,2019,2,Male,18,3,BKK,Urban,Home,35,Wifi,50000,Vocational School,BKK,BKK7,2,2.5,2,3.5,3,Parents,Together,Master,Bachelor,Father,Private,Freelance,5960000,2,2,3,2,1.5,1.5,2.5,2.5,1,2.5,1.5,2.16,No,No,Medium
0482,2019,2,Male,18,18,BKK,Urban,Home,44,Wifi,35000,Vocational School,BKK,BKK7,3.5,3.5,4,2,3,Parents,Together,Master,Bachelor,Father,Private,Private,4140000,3,3,3.5,3.5,3,3,3.5,2.5,2,3.5,3,3.23,No,No,High
0483,2019,3,Male,18,0,S,Urban,Apartment,90,Wifi,34000,High School,S,S5,2,4,4,3,4,Roommates,Together,Bachelor,Bachelor,Father,Business,Freelance,4050000,2,1.5,2.5,2.5,2.5,1.5,2.5,2,0.5,2,4,2.3,No,No,Low
0484,2019,3,Male,18,18,BKK,Urban,Home,40,Wifi,14000,High School,BKK,BKK9,2,2.5,3.5,3.5,3,Parents,Together,Doctoral,Doctoral,Father,Private,Private,650000,1.5,1,1.5,1.5,2,1.5,2,2,1,3,4,2.12,No,No,Low
0485,2019,2,Male,18,18,BKK,Urban,Home,86,Wifi,47000,Vocational School,BKK,BKK10,4,4,2.5,3,4,Parents,Together,Master,Master,Mother,Public,Business,5660000,3.5,3.5,3.5,3.5,3.5,3,3.5,4,3.5,4,4,3.67,No,No,Low
0486,2019,2,Male,18,18,BKK,Urban,Home,87,Wifi,47000,Vocational School,BKK,BKK3,3,3.5,2,2,4,Parents,Together,Bachelor,Master,Father,Public,Business,5630000,3,2.5,2.5,3,2.5,3.5,3.5,3,3.5,3.5,3,3.08,No,No,High
0487,2019,3,Female,18,18,BKK,Urban,Home,77,Wifi,34000,High School,BKK,BKK3,3.5,4,4,3.5,3,Parents,Together,Doctoral,Doctoral,Father,Public,Business,4110000,3,3,4,3.5,3.5,2.5,3,3.5,3,4,1.5,3.27,No,No,Medium
0488,2019,3,Female,18,0,NE,Urban,Apartment,70,Mobile,8000,High School,NE,NE10,3.5,2.5,3.5,2,3,Alone,Together,Vocational,Bachelor,Father,Freelance,Public,310000,3,2.5,1.5,3,3,2,2.5,3,3,4,2.5,2.7,No,No,Low
0489,2019,3,Female,18,3,BKK,Urban,Home,25,Wifi,30000,High School,BKK,BKK3,3.5,2,3.5,4,4,Parents,Together,Doctoral,Master,Father,Business,Private,3650000,3,2.5,3,3.5,2.5,2,3.5,4,3,3.5,3,3.17,Yes,No,High
0490,2019,2,Male,18,18,BKK,Urban,Apartment,8,Wifi,11000,Vocational School,BKK,BKK2,4,4,4,3,3,Alone,Apart,Master,Bachelor,Mother,Business,Business,940000,3.5,4,4,4,3.5,4,3.5,4,2,3.5,0.5,3.45,No,No,Medium
0491,2019,3,Male,19,0,N,Urban,Apartment,10,Wifi,13000,High School,N,N8,2,2,4,3,5,Alone,Together,Master,Doctoral,Father,Freelance,Private,1300000,1.5,1,1,2,1,0,1.5,1.5,2.5,2.5,2.5,1.87,No,No,High
0492,2019,2,Male,18,18,BKK,Urban,Apartment,46,Wifi,47000,High School,BKK,BKK3,3.5,3,2,3,3,Alone,Together,Doctoral,Doctoral,Father,Business,Public,5590000,2.5,2.5,3,2.5,3,1,2.5,2.5,1,2,2.5,2.41,No,No,High
0493,2019,2,Female,18,0,S,Rural,Apartment,37,Mobile,4000,High School,S,S9,4,3,2,3.5,4,Alone,Together,Bachelor,Master,Father,Freelance,Public,420000,3.5,3,3,3.5,3.5,2.5,4,3.5,2,3,3,3.29,No,No,No
0494,2019,2,Female,18,0,S,Urban,Apartment,66,Mobile,14000,High School,BKK,BKK6,2.5,2,3,4,4,Alone,Together,Bachelor,Vocational,Father,Public,Freelance,650000,2.5,2.5,3,2.5,2,3,2.5,2.5,1.5,3,1,2.47,No,No,Low
0495,2019,2,Female,18,0,NE,Urban,Apartment,59,Wifi,36000,High School,NE,NE10,2,4,3,3.5,5,Alone,Together,Master,Master,Father,Public,Freelance,4340000,2,1.5,2.5,2.5,3,1.5,2,2,2,2.5,2.5,2.28,No,No,No
0496,2019,3,Male,18,18,BKK,Urban,Home,59,Wifi,31000,Vocational School,BKK,BKK3,3,2.5,3,2.5,3,Parents,Together,Bachelor,Vocational,Father,Private,Freelance,3720000,3,2,2.5,2.5,2,1.5,3.5,3,3,3,2,2.79,Yes,No,High
0497,2019,2,Female,18,0,S,Rural,Apartment,38,Wifi,49000,Vocational School,S,S3,2.5,3.5,3.5,2,3,Alone,Together,Bachelor,Bachelor,Father,Private,Business,5830000,2.5,2.5,2.5,2.5,3,2.5,2,2.5,2.5,3.5,2,2.6,No,No,High
0498,2019,3,Female,18,18,BKK,Urban,Home,16,Mobile,57000,Vocational School,BKK,BKK6,3.5,4,4,3.5,4,Parents,Together,Master,Master,Father,Freelance,Business,6820000,3,2,2.5,3,2,3,3.5,3,2,2.5,3,2.69,No,No,Low
0499,2019,2,Male,18,0,S,Urban,Apartment,47,Wifi,6000,High School,S,S1,3.5,3,3.5,3.5,4,Alone,Together,Vocational,High School,Father,Public,Public,340000,3,2.5,3,3,3,3,3.5,3.5,3,2.5,3.5,3.08,No,No,Medium
0500,2019,3,Female,18,0,N,Rural,Apartment,49,Wifi,12000,High School,N,N3,3.5,3,4,3,3,Alone,Together,Bachelor,Vocational,Father,Private,Private,1420000,3,3.5,4,3.5,3,2,4,3,3,3,2.5,3.19,No,No,Medium
0501,2019,2,Male,18,18,BKK,Urban,Home,61,Mobile,13000,High School,BKK,BKK8,2.5,3,3.5,4,4,Parents,Together,Master,Doctoral,Father,Business,Private,860000,2.5,2.5,3,2.5,2.5,1.5,3,2.5,2.5,2.5,1.5,2.54,No,No,No
0502,2019,3,Female,18,18,BKK,Urban,Home,6,Wifi,6000,Vocational School,BKK,BKK9,4,2.5,3,3,4,Parents,Together,Vocational,High School,Father,Private,Freelance,250000,3,2.5,3.5,3,2.5,2.5,3,3,3,3,3,2.93,No,No,No
0503,2019,2,Female,18,18,BKK,Urban,Home,56,Mobile,6000,Vocational School,BKK,BKK1,3,3.5,2.5,2.5,3,Parents,Together,Vocational,Vocational,Mother,Public,Business,250000,3,3.5,3,2.5,1.5,2,3,3,2,2.5,1.5,2.75,No,No,High
0504,2019,2,Male,20,0,N,Urban,Apartment,67,Mobile,6000,High School,N,N7,3,2,4,2.5,4,Alone,Together,Doctoral,Master,Father,Public,Business,680000,2.5,2,2,2.5,3,2.5,2.5,3,2,2.5,1.5,2.59,No,No,High
0505,2019,3,Male,18,0,S,Rural,Apartment,78,Wifi,38000,High School,S,S10,2,3.5,3.5,4,3,Alone,Together,Doctoral,Doctoral,Father,Public,Business,4510000,2,2,2.5,2.5,2.5,2,2,1.5,1,1.5,3,2.31,No,No,Medium
0506,2019,2,Male,18,0,N,Urban,Apartment,46,Wifi,32000,High School,BKK,BKK5,3.5,2,3,3,4,Alone,Together,Bachelor,Bachelor,Mother,Public,Business,3780000,3,3,3,2.5,1.5,2.5,3,3,2,2.5,1,2.58,No,No,Medium
0507,2019,3,Male,18,3,BKK,Urban,Apartment,42,Wifi,37000,Vocational School,BKK,BKK7,4,4,2.5,3.5,3,Alone,Together,Master,Master,Father,Private,Private,4390000,3.5,3,3.5,4,3.5,4,3.5,3,3,4,0.5,3.32,Yes,No,Low
0508,2019,3,Male,19,0,N,Urban,Apartment,25,Wifi,34000,High School,N,N9,2,4,4,3.5,3,Alone,Apart,Master,Bachelor,Father,Private,Freelance,4030000,2,2,2.5,1.5,1,1.5,2.5,2,1.5,1.5,1,2.11,No,No,Medium
0509,2019,3,Male,18,18,BKK,Urban,Home,86,Mobile,8000,Vocational School,BKK,BKK3,4,3,3.5,2.5,3,Parents,Together,Vocational,Vocational,Father,Private,Business,370000,3,2,2.5,2.5,3,2.5,3,3.5,2,3.5,2,2.65,No,No,Medium
0510,2019,2,Male,18,18,BKK,Urban,Home,63,Wifi,16000,Vocational School,BKK,BKK2,3,2,2,3.5,4,Parents,Together,Master,Master,Mother,Freelance,Private,810000,3,2.5,2.5,3,3,1.5,3.5,3.5,2.5,3.5,4,2.9,No,No,Low
0511,2019,2,Female,18,18,BKK,Urban,Home,56,Wifi,9000,Vocational School,BKK,BKK3,4,3,2.5,3.5,3,Parents,Together,Master,Master,Father,Private,Business,890000,4,4,4,4,4,3.5,4,4,4,3,3.5,3.8,Yes,Yes,No
0512,2019,2,Male,19,0,NE,Rural,Apartment,54,Wifi,8000,High School,NE,NE8,2.5,2.5,4,4,3,Alone,Apart,Master,Master,Mother,Business,Private,930000,2,1.5,3,2,1.5,1,2.5,2.5,2,2,2,2.33,No,No,High
0513,2019,2,Male,18,0,N,Urban,Apartment,33,Mobile,7000,High School,N,N9,2.5,4,3,2.5,2,Alone,Apart,High School,Primary,Mother,Private,Business,460000,2.5,2.5,2.5,2.5,3,1.5,2.5,2.5,1.5,1.5,4,2.64,No,No,Medium
0514,2019,2,Female,19,19,BKK,Urban,Apartment,18,Wifi,15000,Vocational School,BKK,BKK9,3.5,2.5,3.5,2,3,Alone,Together,Master,Bachelor,Father,Freelance,Public,1330000,3.5,2.5,3,4,4,3.5,4,4,3,4,3.5,3.5,No,No,Low
0515,2019,2,Female,18,18,BKK,Urban,Home,32,Wifi,11000,High School,BKK,BKK7,2.5,4,3,3.5,4,Parents,Together,Doctoral,Doctoral,Father,Private,Private,680000,2.5,3,3,3,3,1.5,2.5,2,2.5,3,3.5,2.88,No,No,High
